time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 07:49:56.223,"2012H",c2:2e:60:08:6c:06,-38,,12,200,1,0,default
2025-01-13 07:49:57.495,"2012H",c2:2e:60:08:6c:06,-38,,17,196,1,0,default
2025-01-13 07:49:58.753,"2012H",c2:2e:60:08:6c:06,-38,,20,198,1,0,default
2025-01-13 07:50:00.020,"2012H",c2:2e:60:08:6c:06,-35,,23,195,1,0,default
2025-01-13 07:50:01.291,"2012H",c2:2e:60:08:6c:06,-35,,22,194,1,0,default
2025-01-13 07:50:02.558,"2012H",c2:2e:60:08:6c:06,-38,,19,217,1,0,default
2025-01-13 07:50:03.846,"2012H",c2:2e:60:08:6c:06,-38,,18,216,1,0,default
2025-01-13 07:50:05.123,"2012H",c2:2e:60:08:6c:06,-35,,20,200,1,0,default
2025-01-13 07:50:06.384,"2012H",c2:2e:60:08:6c:06,-35,,21,185,1,0,default
2025-01-13 07:50:07.625,"2012H",c2:2e:60:08:6c:06,-35,,12,198,1,0,default
2025-01-13 07:50:08.872,"2012H",c2:2e:60:08:6c:06,-36,,20,189,1,0,default
2025-01-13 07:50:10.141,"2012H",c2:2e:60:08:6c:06,-36,,45,209,1,0,default
2025-01-13 07:50:11.443,"2012H",c2:2e:60:08:6c:06,-33,,13,207,1,0,default
2025-01-13 07:50:12.702,"2012H",c2:2e:60:08:6c:06,-33,,20,209,1,0,default
2025-01-13 07:50:13.967,"2012H",c2:2e:60:08:6c:06,-39,,22,209,1,0,default
2025-01-13 07:50:15.244,"2012H",c2:2e:60:08:6c:06,-39,,23,216,1,0,default
2025-01-13 07:50:16.532,"2012H",c2:2e:60:08:6c:06,-39,,16,209,1,0,default
2025-01-13 07:50:17.791,"2012H",c2:2e:60:08:6c:06,-34,,20,208,1,0,default
2025-01-13 07:50:19.059,"2012H",c2:2e:60:08:6c:06,-34,,21,193,1,0,default
2025-01-13 07:50:20.339,"2012H",c2:2e:60:08:6c:06,-39,,12,203,1,0,default
2025-01-13 07:50:21.608,"2012H",c2:2e:60:08:6c:06,-39,,13,211,1,0,default
2025-01-13 07:50:22.887,"2012H",c2:2e:60:08:6c:06,-36,,20,210,1,0,default
2025-01-13 07:50:24.168,"2012H",c2:2e:60:08:6c:06,-36,,22,206,1,0,default
2025-01-13 07:50:25.441,"2012H",c2:2e:60:08:6c:06,-36,,23,196,1,0,default
2025-01-13 07:50:26.701,"2012H",c2:2e:60:08:6c:06,-47,,22,195,1,0,default
2025-01-13 07:50:27.968,"2012H",c2:2e:60:08:6c:06,-47,,20,197,1,0,default
2025-01-13 07:50:29.232,"2012H",c2:2e:60:08:6c:06,-47,,20,189,1,0,default
2025-01-13 07:50:30.494,"2012H",c2:2e:60:08:6c:06,-47,,21,195,1,0,default
2025-01-13 07:50:31.750,"2012H",c2:2e:60:08:6c:06,-47,,13,210,1,0,default
2025-01-13 07:50:33.013,"2012H",c2:2e:60:08:6c:06,-47,,296,521,1,0,default
2025-01-13 07:50:34.882,"2012H",c2:2e:60:08:6c:06,-48,,37,664,1,0,default
2025-01-13 07:50:36.613,"2012H",c2:2e:60:08:6c:06,-48,,291,409,1,0,default
2025-01-13 07:50:38.356,"2012H",c2:2e:60:08:6c:06,-48,,12,183,1,0,default
2025-01-13 07:50:39.593,"2012H",c2:2e:60:08:6c:06,-48,,14,196,1,0,default
2025-01-13 07:50:40.839,"2012H",c2:2e:60:08:6c:06,-48,,20,202,1,0,default
2025-01-13 07:50:42.123,"2012H",c2:2e:60:08:6c:06,-48,,22,194,1,0,default
2025-01-13 07:50:43.381,"2012H",c2:2e:60:08:6c:06,-48,,13,186,1,0,default
