time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:38:00.589,"2012H",c2:2e:60:08:6c:02,-34,,22,196,1,0,default
2025-01-12 21:38:01.835,"2012H",c2:2e:60:08:6c:02,-32,,14,197,1,0,default
2025-01-12 21:38:03.086,"2012H",c2:2e:60:08:6c:02,-32,,23,207,1,0,default
2025-01-12 21:38:04.352,"2012H",c2:2e:60:08:6c:02,-32,,21,182,1,0,default
2025-01-12 21:38:05.586,"2012H",c2:2e:60:08:6c:02,-34,,15,225,1,0,default
2025-01-12 21:38:06.861,"2012H",c2:2e:60:08:6c:02,-34,,34,209,1,0,default
2025-01-12 21:38:08.126,"2012H",c2:2e:60:08:6c:02,-43,,16,196,1,0,default
2025-01-12 21:38:09.365,"2012H",c2:2e:60:08:6c:02,-43,,16,203,1,0,default
2025-01-12 21:38:10.614,"2012H",c2:2e:60:08:6c:02,-43,,21,203,1,0,default
2025-01-12 21:38:11.884,"2012H",c2:2e:60:08:6c:02,-41,,15,203,1,0,default
2025-01-12 21:38:13.133,"2012H",c2:2e:60:08:6c:02,-41,,12,196,1,0,default
2025-01-12 21:38:14.363,"2012H",c2:2e:60:08:6c:02,-42,,23,179,1,0,default
2025-01-12 21:38:15.590,"2012H",c2:2e:60:08:6c:02,-42,,21,184,1,0,default
2025-01-12 21:38:16.826,"2012H",c2:2e:60:08:6c:02,-46,,23,207,1,0,default
2025-01-12 21:38:18.082,"2012H",c2:2e:60:08:6c:02,-46,,23,258,1,0,default
2025-01-12 21:38:19.387,"2012H",c2:2e:60:08:6c:02,-46,,26,187,1,0,default
2025-01-12 21:38:20.636,"2012H",c2:2e:60:08:6c:02,-46,,21,214,1,0,default
2025-01-12 21:38:21.938,"2012H",c2:2e:60:08:6c:02,-46,,21,187,1,0,default
2025-01-12 21:38:23.172,"2012H",c2:2e:60:08:6c:02,-45,,16,216,1,0,default
2025-01-12 21:38:24.444,"2012H",c2:2e:60:08:6c:02,-45,,27,207,1,0,default
2025-01-12 21:38:25.724,"2012H",c2:2e:60:08:6c:02,-45,,25,212,1,0,default
2025-01-12 21:38:27.004,"2012H",c2:2e:60:08:6c:02,-46,,32,215,1,0,default
