time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 23:58:54.346,"2012H",c2:2e:60:08:6c:06,-35,,20,183,1,0,default
2025-01-12 23:58:55.591,"2012H",c2:2e:60:08:6c:06,-35,,12,202,1,0,default
2025-01-12 23:58:56.851,"2012H",c2:2e:60:08:6c:06,-38,,14,214,1,0,default
2025-01-12 23:58:58.122,"2012H",c2:2e:60:08:6c:06,-38,,12,184,1,0,default
2025-01-12 23:58:59.370,"2012H",c2:2e:60:08:6c:06,-39,,14,185,1,0,default
2025-01-12 23:59:00.626,"2012H",c2:2e:60:08:6c:06,-39,,22,352,1,0,default
2025-01-12 23:59:02.042,"2012H",c2:2e:60:08:6c:06,-38,,22,184,1,0,default
2025-01-12 23:59:03.282,"2012H",c2:2e:60:08:6c:06,-38,,26,187,1,0,default
2025-01-12 23:59:04.558,"2012H",c2:2e:60:08:6c:06,-38,,20,185,1,0,default
2025-01-12 23:59:05.817,"2012H",c2:2e:60:08:6c:06,-37,,15,220,1,0,default
2025-01-12 23:59:07.106,"2012H",c2:2e:60:08:6c:06,-37,,13,189,1,0,default
2025-01-12 23:59:08.368,"2012H",c2:2e:60:08:6c:06,-36,,17,188,1,0,default
2025-01-12 23:59:09.647,"2012H",c2:2e:60:08:6c:06,-36,,22,197,1,0,default
2025-01-12 23:59:10.904,"2012H",c2:2e:60:08:6c:06,-45,,16,213,1,0,default
2025-01-12 23:59:12.181,"2012H",c2:2e:60:08:6c:06,-45,,22,224,1,0,default
2025-01-12 23:59:13.464,"2012H",c2:2e:60:08:6c:06,-45,,13,193,1,0,default
2025-01-12 23:59:14.716,"2012H",c2:2e:60:08:6c:06,-47,,20,223,1,0,default
2025-01-12 23:59:16.017,"2012H",c2:2e:60:08:6c:06,-47,,14,197,1,0,default
2025-01-12 23:59:17.284,"2012H",c2:2e:60:08:6c:06,-46,,13,216,1,0,default
2025-01-12 23:59:18.560,"2012H",c2:2e:60:08:6c:06,-46,,22,200,1,0,default
2025-01-12 23:59:19.832,"2012H",c2:2e:60:08:6c:06,-46,,20,199,1,0,default
2025-01-12 23:59:21.100,"2012H",c2:2e:60:08:6c:06,-43,,10,189,1,0,default
2025-01-12 23:59:22.338,"2012H",c2:2e:60:08:6c:06,-43,,21,202,1,0,default
2025-01-12 23:59:23.607,"2012H",c2:2e:60:08:6c:06,-43,,12,197,1,0,default
2025-01-12 23:59:24.857,"2012H",c2:2e:60:08:6c:06,-43,,14,199,1,0,default
2025-01-12 23:59:26.134,"2012H",c2:2e:60:08:6c:06,-49,,18,182,1,0,default
2025-01-12 23:59:27.377,"2012H",c2:2e:60:08:6c:06,-49,,21,200,1,0,default
2025-01-12 23:59:28.642,"2012H",c2:2e:60:08:6c:06,-49,,21,198,1,0,default
2025-01-12 23:59:29.946,"2012H",c2:2e:60:08:6c:06,-49,,22,349,1,0,default
2025-01-12 23:59:31.388,"2012H",c2:2e:60:08:6c:06,-49,,20,207,1,0,default
2025-01-12 23:59:32.679,"2012H",c2:2e:60:08:6c:06,-45,,20,195,1,0,default
