time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:08:27.087,"2012H",c2:2e:60:08:6c:06,-41,,13,197,1,0,default
2025-01-13 00:08:28.359,"2012H",c2:2e:60:08:6c:06,-41,,21,192,1,0,default
2025-01-13 00:08:29.629,"2012H",c2:2e:60:08:6c:06,-41,,22,184,1,0,default
2025-01-13 00:08:30.880,"2012H",c2:2e:60:08:6c:06,-41,,16,193,1,0,default
2025-01-13 00:08:32.184,"2012H",c2:2e:60:08:6c:06,-41,,16,177,1,0,default
2025-01-13 00:08:33.414,"2012H",c2:2e:60:08:6c:06,-41,,22,191,1,0,default
2025-01-13 00:08:34.696,"2012H",c2:2e:60:08:6c:06,-41,,26,203,1,0,default
2025-01-13 00:08:35.980,"2012H",c2:2e:60:08:6c:06,-45,,15,191,1,0,default
2025-01-13 00:08:37.226,"2012H",c2:2e:60:08:6c:06,-45,,21,179,1,0,default
2025-01-13 00:08:38.466,"2012H",c2:2e:60:08:6c:06,-45,,15,195,1,0,default
2025-01-13 00:08:39.713,"2012H",c2:2e:60:08:6c:06,-42,,22,188,1,0,default
2025-01-13 00:08:40.985,"2012H",c2:2e:60:08:6c:06,-42,,15,201,1,0,default
2025-01-13 00:08:42.287,"2012H",c2:2e:60:08:6c:06,-36,,21,213,1,0,default
2025-01-13 00:08:43.592,"2012H",c2:2e:60:08:6c:06,-36,,15,190,1,0,default
2025-01-13 00:08:44.857,"2012H",c2:2e:60:08:6c:06,-32,,14,192,1,0,default
2025-01-13 00:08:46.111,"2012H",c2:2e:60:08:6c:06,-32,,21,208,1,0,default
2025-01-13 00:08:47.392,"2012H",c2:2e:60:08:6c:06,-32,,21,194,1,0,default
2025-01-13 00:08:48.666,"2012H",c2:2e:60:08:6c:06,-38,,22,184,1,0,default
2025-01-13 00:08:49.915,"2012H",c2:2e:60:08:6c:06,-38,,21,197,1,0,default
2025-01-13 00:08:51.182,"2012H",c2:2e:60:08:6c:06,-40,,14,207,1,0,default
2025-01-13 00:08:52.446,"2012H",c2:2e:60:08:6c:06,-40,,27,200,1,0,default
2025-01-13 00:08:53.733,"2012H",c2:2e:60:08:6c:06,-36,,22,215,1,0,default
2025-01-13 00:08:55.018,"2012H",c2:2e:60:08:6c:06,-36,,15,195,1,0,default
2025-01-13 00:08:56.269,"2012H",c2:2e:60:08:6c:06,-36,,22,179,1,0,default
2025-01-13 00:08:57.518,"2012H",c2:2e:60:08:6c:06,-43,,57,203,1,0,default
2025-01-13 00:08:58.818,"2012H",c2:2e:60:08:6c:06,-43,,16,193,1,0,default
2025-01-13 00:09:00.070,"2012H",c2:2e:60:08:6c:06,-60,,20,199,1,0,default
2025-01-13 00:09:01.333,"2012H",c2:2e:60:08:6c:02,-62,,16,192,1,0,default
2025-01-13 00:09:02.589,"2012H",c2:2e:60:08:6c:02,-62,,36,258,1,0,default
2025-01-13 00:09:04.152,"2012H",c2:2e:60:08:6c:02,-70,,96,477,1,0,default
2025-01-13 00:09:05.794,"2012H",c2:2e:60:08:6c:02,-70,,22,212,1,0,Door1_1
2025-01-13 00:09:07.090,"2012H",c2:2e:60:08:6c:02,-71,,18,207,1,0,default
2025-01-13 00:09:08.389,"2012H",c2:2e:60:08:6c:02,-71,,24,797,1,0,default
2025-01-13 00:09:10.275,"2012H",c2:2e:60:08:6c:02,-72,,18,229,1,0,default
2025-01-13 00:09:11.606,"2012H",c2:2e:60:08:6c:02,-72,,25,210,1,0,default
2025-01-13 00:09:12.909,"2012H",c2:2e:60:08:6c:02,-71,,26,234,1,0,default
2025-01-13 00:09:14.217,"2012H",c2:2e:60:08:6c:02,-71,,20,199,1,0,default
2025-01-13 00:09:15.475,"2012H",c2:2e:60:08:6c:02,-71,,29,211,1,0,default
2025-01-13 00:09:16.750,"2012H",c2:2e:60:08:6c:02,-69,,24,185,1,0,default
2025-01-13 00:09:18.020,"2012H",c2:2e:60:08:6c:02,-69,,23,185,1,0,default
2025-01-13 00:09:19.280,"2012H",c2:2e:60:08:6c:02,-69,,22,209,1,0,default
2025-01-13 00:09:20.575,"2012H",c2:2e:60:08:6c:02,-69,,26,204,1,0,default
2025-01-13 00:09:21.861,"2012H",c2:2e:60:08:6c:02,-70,,23,211,1,0,default
2025-01-13 00:09:23.130,"2012H",c2:2e:60:08:6c:02,-70,,13,195,1,0,default
2025-01-13 00:09:24.379,"2012H",c2:2e:60:08:6c:02,-70,,25,223,1,0,Door1_2
2025-01-13 00:09:25.696,"2012H",c2:2e:60:08:6c:02,-55,,40,218,1,0,default
2025-01-13 00:09:27.044,"2012H",c2:2e:60:08:6c:02,-55,,14,201,1,0,default
2025-01-13 00:09:28.294,"2012H",c2:2e:60:08:6c:02,-55,,18,198,1,0,default
2025-01-13 00:09:29.556,"2012H",c2:2e:60:08:6c:02,-55,,12,192,1,0,default
2025-01-13 00:09:30.808,"2012H",c2:2e:60:08:6c:02,-41,,16,205,1,0,default
2025-01-13 00:09:32.075,"2012H",c2:2e:60:08:6c:06,-40,,14,186,1,0,default
2025-01-13 00:09:33.311,"2012H",c2:2e:60:08:6c:06,-40,,21,178,1,0,default
2025-01-13 00:09:34.554,"2012H",c2:2e:60:08:6c:06,-41,,16,191,1,0,default
2025-01-13 00:09:35.808,"2012H",c2:2e:60:08:6c:06,-41,,23,206,1,0,default
2025-01-13 00:09:37.077,"2012H",c2:2e:60:08:6c:06,-36,,15,190,1,0,default
2025-01-13 00:09:38.335,"2012H",c2:2e:60:08:6c:06,-36,,15,192,1,0,default
2025-01-13 00:09:39.587,"2012H",c2:2e:60:08:6c:06,-36,,16,225,1,0,default
2025-01-13 00:09:40.900,"2012H",c2:2e:60:08:6c:06,-35,,15,179,1,0,default
2025-01-13 00:09:42.136,"2012H",c2:2e:60:08:6c:06,-35,,21,196,1,0,default
2025-01-13 00:09:43.390,"2012H",c2:2e:60:08:6c:06,-41,,15,194,1,0,default
2025-01-13 00:09:44.643,"2012H",c2:2e:60:08:6c:06,-41,,11,194,1,0,default
2025-01-13 00:09:45.908,"2012H",c2:2e:60:08:6c:06,-41,,20,189,1,0,default
2025-01-13 00:09:47.167,"2012H",c2:2e:60:08:6c:06,-39,,13,195,1,0,default
2025-01-13 00:09:48.411,"2012H",c2:2e:60:08:6c:06,-39,,15,178,1,0,default
2025-01-13 00:09:49.646,"2012H",c2:2e:60:08:6c:06,-37,,18,191,1,0,default
2025-01-13 00:09:50.914,"2012H",c2:2e:60:08:6c:06,-37,,17,210,1,0,default
2025-01-13 00:09:52.213,"2012H",c2:2e:60:08:6c:06,-40,,24,182,1,0,default
2025-01-13 00:09:53.452,"2012H",c2:2e:60:08:6c:06,-40,,15,202,1,0,default
2025-01-13 00:09:54.705,"2012H",c2:2e:60:08:6c:06,-40,,21,177,1,0,default
2025-01-13 00:09:55.938,"2012H",c2:2e:60:08:6c:06,-48,,26,191,1,0,default
2025-01-13 00:09:57.193,"2012H",c2:2e:60:08:6c:06,-48,,16,441,1,0,default
2025-01-13 00:09:58.706,"2012H",c2:2e:60:08:6c:06,-45,,14,196,1,0,default
2025-01-13 00:09:59.954,"2012H",c2:2e:60:08:6c:06,-45,,15,192,1,0,default
2025-01-13 00:10:01.211,"2012H",c2:2e:60:08:6c:06,-44,,36,202,1,0,default
2025-01-13 00:10:02.496,"2012H",c2:2e:60:08:6c:06,-44,,30,418,1,0,default
2025-01-13 00:10:04.226,"2012H",c2:2e:60:08:6c:06,-44,,23,177,1,0,default
2025-01-13 00:10:05.463,"2012H",c2:2e:60:08:6c:06,-44,,22,189,1,0,default
2025-01-13 00:10:06.732,"2012H",c2:2e:60:08:6c:06,-44,,21,182,1,0,default
2025-01-13 00:10:07.970,"2012H",c2:2e:60:08:6c:06,-44,,23,195,1,0,default
2025-01-13 00:10:09.253,"2012H",c2:2e:60:08:6c:06,-44,,25,179,1,0,default
2025-01-13 00:10:10.497,"2012H",c2:2e:60:08:6c:06,-43,,14,185,1,0,default
2025-01-13 00:10:11.733,"2012H",c2:2e:60:08:6c:06,-43,,17,206,1,0,default
2025-01-13 00:10:12.999,"2012H",c2:2e:60:08:6c:06,-43,,16,191,1,0,default
