time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:15:48.244,"2012",cc:24:2e:f5:86:c6,-77,,26,240,1,0,default
2025-01-12 21:15:49.681,"2012",cc:24:2e:f5:86:c6,-80,,28,223,1,0,default
2025-01-12 21:15:51.078,"2012",cc:24:2e:f5:86:c6,-80,,27,251,1,0,Door2_1
2025-01-12 21:15:52.863,"2012",cc:24:2e:f5:86:c6,-79,,1310,,1,0,default
2025-01-12 21:16:02.954,"2012",cc:24:2e:f5:86:c6,-79,,25,456,1,0,default
2025-01-12 21:16:04.472,"2012",cc:24:2e:f5:86:c6,-77,,25,217,1,0,default
2025-01-12 21:16:05.748,"2012",cc:24:2e:f5:86:c6,-77,,17,191,1,0,default
2025-01-12 21:16:06.998,"2012",cc:24:2e:f5:86:c6,-77,,25,206,1,0,default
2025-01-12 21:16:08.267,"2012",cc:24:2e:f5:86:c6,-77,,29,204,1,0,default
2025-01-12 21:16:09.526,"2012",cc:24:2e:f5:86:c6,-77,,25,213,1,0,default
2025-01-12 21:16:10.795,"2012",cc:24:2e:f5:86:c6,-73,,116,541,1,0,default
2025-01-12 21:16:12.488,"2012",cc:24:2e:f5:86:c6,-73,,23,218,1,0,default
2025-01-12 21:16:13.764,"2012",cc:24:2e:f5:86:c6,-72,,30,204,1,0,default
2025-01-12 21:16:15.026,"2012",cc:24:2e:f5:86:c6,-72,,31,212,1,0,Door2_2
2025-01-12 21:16:16.306,"2012",cc:24:2e:f5:86:c6,-72,,28,188,1,0,default
2025-01-12 21:16:17.572,"2012",cc:24:2e:f5:86:c6,-73,,29,224,1,0,default
2025-01-12 21:16:18.848,"2012",cc:24:2e:f5:86:c6,-73,,26,354,1,0,default
2025-01-12 21:16:20.259,"2012",cc:24:2e:f5:86:c6,-67,,28,199,1,0,default
2025-01-12 21:16:21.522,"2012",cc:24:2e:f5:86:c6,-67,,283,518,1,0,default
2025-01-12 21:16:23.346,"2012",cc:24:2e:f5:86:c6,-51,,301,400,1,0,default
2025-01-12 21:16:25.083,"2012",cc:24:2e:f5:86:c6,-51,,288,409,1,0,default
2025-01-12 21:16:26.799,"2012",cc:24:2e:f5:86:c6,-51,,28,204,1,0,default
2025-01-12 21:16:28.052,"2012",cc:24:2e:f5:86:c6,-51,,24,199,1,0,default
2025-01-12 21:16:29.320,"2012",cc:24:2e:f5:86:c6,-50,,27,215,1,0,default
2025-01-12 21:16:30.596,"2012",cc:24:2e:f5:86:c6,-50,,28,195,1,0,default
2025-01-12 21:16:31.838,"2012",cc:24:2e:f5:86:c6,-50,,29,214,1,0,default
2025-01-12 21:16:33.114,"2012",cc:24:2e:f5:86:c6,-50,,21,214,1,0,default
2025-01-12 21:16:34.385,"2012",cc:24:2e:f5:86:c6,-50,,23,197,1,0,default
2025-01-12 21:16:35.643,"2012",cc:24:2e:f5:86:c6,-43,,17,224,1,0,default
2025-01-12 21:16:36.932,"2012",cc:24:2e:f5:86:c6,-43,,24,195,1,0,default
2025-01-12 21:16:38.254,"2012",cc:24:2e:f5:86:c6,-45,,25,184,1,0,default
2025-01-12 21:16:39.507,"2012",cc:24:2e:f5:86:c6,-45,,23,210,1,0,default
2025-01-12 21:16:40.762,"2012",cc:24:2e:f5:86:c6,-40,,16,214,1,0,default
2025-01-12 21:16:42.013,"2012",cc:24:2e:f5:86:c6,-40,,23,218,1,0,default
2025-01-12 21:16:43.282,"2012",cc:24:2e:f5:86:c6,-40,,25,201,1,0,default
2025-01-12 21:16:44.530,"2012",cc:24:2e:f5:86:c6,-37,,22,211,1,0,default
2025-01-12 21:16:45.789,"2012",cc:24:2e:f5:86:c6,-37,,18,198,1,0,default
2025-01-12 21:16:47.032,"2012",cc:24:2e:f5:86:c6,-38,,23,209,1,0,default
2025-01-12 21:16:48.310,"2012",cc:24:2e:f5:86:c6,-38,,23,205,1,0,default
2025-01-12 21:16:49.567,"2012",cc:24:2e:f5:86:c6,-41,,23,199,1,0,default
2025-01-12 21:16:50.815,"2012",cc:24:2e:f5:86:c6,-41,,23,192,1,0,default
2025-01-12 21:16:52.057,"2012",cc:24:2e:f5:86:c6,-41,,24,229,1,0,default
2025-01-12 21:16:53.340,"2012",cc:24:2e:f5:86:c6,-36,,27,196,1,0,default
2025-01-12 21:16:54.592,"2012",cc:24:2e:f5:86:c6,-36,,24,208,1,0,default
2025-01-12 21:16:55.846,"2012",cc:24:2e:f5:86:c6,-36,,18,187,1,0,default
2025-01-12 21:16:57.093,"2012",cc:24:2e:f5:86:c6,-36,,16,188,1,0,default
2025-01-12 21:16:58.336,"2012",cc:24:2e:f5:86:c6,-36,,23,200,1,0,default
2025-01-12 21:16:59.584,"2012",cc:24:2e:f5:86:c6,-36,,23,217,1,0,default
