time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:40:05.535,"2012H",c2:2e:60:08:6c:02,-55,,17,208,1,0,default
2025-01-12 21:40:06.784,"2012H",c2:2e:60:08:6c:02,-49,,22,239,1,0,default
2025-01-12 21:40:08.086,"2012H",c2:2e:60:08:6c:02,-49,,17,205,1,0,default
2025-01-12 21:40:09.334,"2012H",c2:2e:60:08:6c:02,-35,,14,197,1,0,default
2025-01-12 21:40:10.570,"2012H",c2:2e:60:08:6c:02,-35,,12,182,1,0,default
2025-01-12 21:40:11.796,"2012H",c2:2e:60:08:6c:02,-35,,21,184,1,0,default
2025-01-12 21:40:13.038,"2012H",c2:2e:60:08:6c:02,-35,,13,196,1,0,default
2025-01-12 21:40:14.270,"2012H",c2:2e:60:08:6c:02,-35,,22,200,1,0,default
2025-01-12 21:40:15.537,"2012H",c2:2e:60:08:6c:02,-36,,17,208,1,0,default
2025-01-12 21:40:16.785,"2012H",c2:2e:60:08:6c:02,-36,,22,197,1,0,default
2025-01-12 21:40:18.029,"2012H",c2:2e:60:08:6c:02,-36,,10,192,1,0,default
2025-01-12 21:40:19.258,"2012H",c2:2e:60:08:6c:06,-27,,13,204,1,0,default
2025-01-12 21:40:20.501,"2012H",c2:2e:60:08:6c:06,-27,,19,211,1,0,default
2025-01-12 21:40:21.765,"2012H",c2:2e:60:08:6c:06,-35,,14,191,1,0,default
2025-01-12 21:40:23.007,"2012H",c2:2e:60:08:6c:06,-35,,13,197,1,0,default
2025-01-12 21:40:24.246,"2012H",c2:2e:60:08:6c:06,-35,,29,196,1,0,default
2025-01-12 21:40:25.515,"2012H",c2:2e:60:08:6c:06,-34,,32,199,1,0,default
2025-01-12 21:40:26.786,"2012H",c2:2e:60:08:6c:06,-34,,17,188,1,0,default
2025-01-12 21:40:28.023,"2012H",c2:2e:60:08:6c:06,-45,,23,198,1,0,default
2025-01-12 21:40:29.268,"2012H",c2:2e:60:08:6c:06,-45,,13,186,1,0,default
2025-01-12 21:40:30.488,"2012H",c2:2e:60:08:6c:06,-45,,15,194,1,0,default
2025-01-12 21:40:31.722,"2012H",c2:2e:60:08:6c:06,-46,,21,195,1,0,default
2025-01-12 21:40:32.984,"2012H",c2:2e:60:08:6c:06,-46,,18,197,1,0,default
2025-01-12 21:40:34.246,"2012H",c2:2e:60:08:6c:06,-45,,22,182,1,0,default
2025-01-12 21:40:35.481,"2012H",c2:2e:60:08:6c:06,-45,,20,198,1,0,default
2025-01-12 21:40:36.743,"2012H",c2:2e:60:08:6c:06,-44,,15,204,1,0,default
2025-01-12 21:40:37.996,"2012H",c2:2e:60:08:6c:06,-44,,23,186,1,0,default
2025-01-12 21:40:39.235,"2012H",c2:2e:60:08:6c:06,-44,,14,193,1,0,default
2025-01-12 21:40:40.466,"2012H",c2:2e:60:08:6c:06,-45,,20,185,1,0,default
2025-01-12 21:40:41.710,"2012H",c2:2e:60:08:6c:06,-45,,31,659,1,0,default
2025-01-12 21:40:43.424,"2012H",c2:2e:60:08:6c:06,-47,,14,205,1,0,default
2025-01-12 21:40:44.672,"2012H",c2:2e:60:08:6c:06,-47,,14,198,1,0,default
