time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:35:16.277,"2012H",c2:2e:60:08:6c:02,-69,,21,210,1,0,default
2025-01-12 21:35:17.538,"2012H",c2:2e:60:08:6c:02,-68,,17,204,1,0,default
2025-01-12 21:35:18.797,"2012H",c2:2e:60:08:6c:02,-68,,22,183,1,0,default
2025-01-12 21:35:20.065,"2012H",c2:2e:60:08:6c:02,-68,,22,214,1,0,default
2025-01-12 21:35:21.337,"2012H",c2:2e:60:08:6c:02,-66,,19,219,1,0,Door1_2
2025-01-12 21:35:22.605,"2012H",c2:2e:60:08:6c:02,-66,,24,199,1,0,default
2025-01-12 21:35:23.859,"2012H",c2:2e:60:08:6c:02,-53,,12,199,1,0,default
2025-01-12 21:35:25.093,"2012H",c2:2e:60:08:6c:02,-53,,17,185,1,0,default
2025-01-12 21:35:26.314,"2012H",c2:2e:60:08:6c:02,-43,,16,192,1,0,default
2025-01-12 21:35:27.578,"2012H",c2:2e:60:08:6c:02,-43,,15,187,1,0,default
2025-01-12 21:35:28.800,"2012H",c2:2e:60:08:6c:02,-43,,13,196,1,0,default
2025-01-12 21:35:30.043,"2012H",c2:2e:60:08:6c:02,-31,,22,225,1,0,default
2025-01-12 21:35:31.533,"2012H",c2:2e:60:08:6c:02,-31,,24,209,1,0,default
2025-01-12 21:35:32.794,"2012H",c2:2e:60:08:6c:02,-30,,25,308,1,0,default
2025-01-12 21:35:34.151,"2012H",c2:2e:60:08:6c:02,-30,,23,197,1,0,default
2025-01-12 21:35:35.414,"2012H",c2:2e:60:08:6c:02,-33,,38,225,1,0,default
2025-01-12 21:35:36.706,"2012H",c2:2e:60:08:6c:02,-33,,13,213,1,0,default
2025-01-12 21:35:37.965,"2012H",c2:2e:60:08:6c:02,-33,,18,258,1,0,default
2025-01-12 21:35:39.290,"2012H",c2:2e:60:08:6c:02,-31,,16,223,1,0,default
2025-01-12 21:35:40.577,"2012H",c2:2e:60:08:6c:02,-31,,13,186,1,0,default
2025-01-12 21:35:41.823,"2012H",c2:2e:60:08:6c:02,-32,,14,184,1,0,default
2025-01-12 21:35:43.049,"2012H",c2:2e:60:08:6c:02,-32,,23,193,1,0,default
2025-01-12 21:35:44.296,"2012H",c2:2e:60:08:6c:02,-32,,23,200,1,0,default
2025-01-12 21:35:45.542,"2012H",c2:2e:60:08:6c:02,-31,,18,232,1,0,default
2025-01-12 21:35:46.843,"2012H",c2:2e:60:08:6c:02,-31,,24,199,1,0,default
2025-01-12 21:35:48.096,"2012H",c2:2e:60:08:6c:02,-42,,21,225,1,0,default
2025-01-12 21:35:49.366,"2012H",c2:2e:60:08:6c:02,-42,,17,188,1,0,default
2025-01-12 21:35:50.626,"2012H",c2:2e:60:08:6c:02,-41,,26,230,1,0,default
2025-01-12 21:35:51.903,"2012H",c2:2e:60:08:6c:02,-41,,17,225,1,0,default
2025-01-12 21:35:53.186,"2012H",c2:2e:60:08:6c:02,-41,,16,178,1,0,default
2025-01-12 21:35:54.428,"2012H",c2:2e:60:08:6c:02,-40,,36,230,1,0,default
2025-01-12 21:35:55.735,"2012H",c2:2e:60:08:6c:02,-40,,16,195,1,0,default
2025-01-12 21:35:56.983,"2012H",c2:2e:60:08:6c:02,-42,,27,213,1,0,default
2025-01-12 21:35:58.245,"2012H",c2:2e:60:08:6c:02,-42,,20,213,1,0,default
2025-01-12 21:35:59.504,"2012H",c2:2e:60:08:6c:02,-45,,13,199,1,0,default
2025-01-12 21:36:00.744,"2012H",c2:2e:60:08:6c:02,-45,,21,229,1,0,default
2025-01-12 21:36:02.019,"2012H",c2:2e:60:08:6c:02,-45,,21,197,1,0,default
2025-01-12 21:36:03.262,"2012H",c2:2e:60:08:6c:02,-44,,19,221,1,0,default
2025-01-12 21:36:04.532,"2012H",c2:2e:60:08:6c:02,-44,,20,193,1,0,default
2025-01-12 21:36:05.785,"2012H",c2:2e:60:08:6c:02,-44,,18,194,1,0,default
2025-01-12 21:36:07.030,"2012H",c2:2e:60:08:6c:02,-44,,21,222,1,0,default
