time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 20:57:15.270,"2012",cc:24:2e:f5:86:c6,-82,,15,218,1,0,default
2025-01-12 20:57:16.646,"2012",cc:24:2e:f5:86:c6,-77,,17,209,1,0,default
2025-01-12 20:57:17.904,"2012",cc:24:2e:f5:86:c6,-77,,23,191,1,0,default
2025-01-12 20:57:19.145,"2012",cc:24:2e:f5:86:c6,-77,,82,205,1,0,default
2025-01-12 20:57:20.470,"2012",cc:24:2e:f5:86:c6,-76,,23,190,1,0,default
2025-01-12 20:57:21.729,"2012",cc:24:2e:f5:86:c6,-76,,31,216,1,0,Door2_2
2025-01-12 20:57:23.016,"2012",cc:24:2e:f5:86:c6,-78,,29,201,1,0,default
2025-01-12 20:57:24.283,"2012",cc:24:2e:f5:86:c6,-78,,27,228,1,0,default
2025-01-12 20:57:25.565,"2012",cc:24:2e:f5:86:c6,-73,,27,217,1,0,default
2025-01-12 20:57:26.861,"2012",cc:24:2e:f5:86:c6,-73,,19,202,1,0,default
2025-01-12 20:57:28.304,"2012",cc:24:2e:f5:86:c6,-73,,27,198,1,0,default
2025-01-12 20:57:29.572,"2012",cc:24:2e:f5:86:c6,-57,,27,204,1,0,default
2025-01-12 20:57:30.841,"2012",cc:24:2e:f5:86:c6,-57,,26,186,1,0,default
2025-01-12 20:57:32.085,"2012",cc:24:2e:f5:86:c6,-50,,27,201,1,0,default
2025-01-12 20:57:33.350,"2012",cc:24:2e:f5:86:c6,-50,,26,202,1,0,default
2025-01-12 20:57:34.602,"2012",cc:24:2e:f5:86:c6,-49,,28,205,1,0,default
2025-01-12 20:57:35.878,"2012",cc:24:2e:f5:86:c6,-49,,26,196,1,0,default
2025-01-12 20:57:37.127,"2012",cc:24:2e:f5:86:c6,-49,,20,406,1,0,default
2025-01-12 20:57:38.597,"2012",cc:24:2e:f5:86:c6,-49,,28,232,1,0,default
2025-01-12 20:57:39.886,"2012",cc:24:2e:f5:86:c6,-49,,28,189,1,0,default
2025-01-12 20:57:41.141,"2012",cc:24:2e:f5:86:c6,-47,,18,220,1,0,default
2025-01-12 20:57:42.409,"2012",cc:24:2e:f5:86:c6,-47,,19,223,1,0,default
2025-01-12 20:57:43.682,"2012",cc:24:2e:f5:86:c6,-43,,21,203,1,0,default
2025-01-12 20:57:44.933,"2012",cc:24:2e:f5:86:c6,-43,,27,220,1,0,default
2025-01-12 20:57:46.221,"2012",cc:24:2e:f5:86:c6,-43,,27,192,1,0,default
2025-01-12 20:57:47.463,"2012",cc:24:2e:f5:86:c6,-39,,25,187,1,0,default
2025-01-12 20:57:48.699,"2012",cc:24:2e:f5:86:c6,-39,,16,218,1,0,default
2025-01-12 20:57:49.978,"2012",cc:24:2e:f5:86:c6,-35,,22,216,1,0,default
2025-01-12 20:57:51.249,"2012",cc:24:2e:f5:86:c6,-35,,22,189,1,0,default
2025-01-12 20:57:52.508,"2012",cc:24:2e:f5:86:c6,-39,,23,201,1,0,default
2025-01-12 20:57:53.759,"2012",cc:24:2e:f5:86:c6,-39,,23,230,1,0,default
2025-01-12 20:57:55.044,"2012",cc:24:2e:f5:86:c6,-39,,25,220,1,0,default
2025-01-12 20:57:56.308,"2012",cc:24:2e:f5:86:c6,-38,,24,200,1,0,default
2025-01-12 20:57:57.568,"2012",cc:24:2e:f5:86:c6,-38,,23,224,1,0,default
2025-01-12 20:57:58.840,"2012",cc:24:2e:f5:86:c6,-37,,23,211,1,0,default
2025-01-12 20:58:00.096,"2012",cc:24:2e:f5:86:c6,-37,,22,188,1,0,default
2025-01-12 20:58:01.336,"2012",cc:24:2e:f5:86:c6,-37,,22,207,1,0,default
2025-01-12 20:58:02.588,"2012",cc:24:2e:f5:86:c6,-37,,26,187,1,0,default
2025-01-12 20:58:03.840,"2012",cc:24:2e:f5:86:c6,-37,,23,369,1,0,default
2025-01-12 20:58:05.267,"2012",cc:24:2e:f5:86:c6,-38,,24,219,1,0,default
2025-01-12 20:58:06.556,"2012",cc:24:2e:f5:86:c6,-38,,13,196,1,0,default
2025-01-12 20:58:07.794,"2012",cc:24:2e:f5:86:c6,-39,,16,216,1,0,default
