time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:16:26.654,"2012H",c2:2e:60:08:6c:06,-43,,22,181,1,0,default
2025-01-13 00:16:27.896,"2012H",c2:2e:60:08:6c:06,-43,,15,204,1,0,default
2025-01-13 00:16:29.150,"2012H",c2:2e:60:08:6c:06,-43,,15,195,1,0,default
2025-01-13 00:16:30.405,"2012H",c2:2e:60:08:6c:06,-43,,23,199,1,0,default
2025-01-13 00:16:31.674,"2012H",c2:2e:60:08:6c:06,-43,,22,182,1,0,default
2025-01-13 00:16:32.935,"2012H",c2:2e:60:08:6c:06,-43,,15,179,1,0,default
2025-01-13 00:16:34.182,"2012H",c2:2e:60:08:6c:06,-43,,26,202,1,0,default
2025-01-13 00:16:35.460,"2012H",c2:2e:60:08:6c:06,-43,,23,197,1,0,default
2025-01-13 00:16:36.732,"2012H",c2:2e:60:08:6c:06,-45,,26,187,1,0,default
2025-01-13 00:16:37.999,"2012H",c2:2e:60:08:6c:06,-45,,21,201,1,0,default
2025-01-13 00:16:39.276,"2012H",c2:2e:60:08:6c:06,-45,,21,191,1,0,default
2025-01-13 00:16:40.549,"2012H",c2:2e:60:08:6c:06,-42,,21,180,1,0,default
2025-01-13 00:16:41.802,"2012H",c2:2e:60:08:6c:06,-42,,21,194,1,0,default
2025-01-13 00:16:43.072,"2012H",c2:2e:60:08:6c:06,-34,,15,203,1,0,default
2025-01-13 00:16:44.349,"2012H",c2:2e:60:08:6c:06,-34,,21,183,1,0,default
2025-01-13 00:16:45.633,"2012H",c2:2e:60:08:6c:06,-34,,20,206,1,0,default
2025-01-13 00:16:46.911,"2012H",c2:2e:60:08:6c:06,-30,,14,180,1,0,default
2025-01-13 00:16:48.148,"2012H",c2:2e:60:08:6c:06,-30,,21,191,1,0,default
2025-01-13 00:16:49.402,"2012H",c2:2e:60:08:6c:06,-36,,15,198,1,0,default
2025-01-13 00:16:50.652,"2012H",c2:2e:60:08:6c:06,-36,,21,177,1,0,default
2025-01-13 00:16:51.896,"2012H",c2:2e:60:08:6c:06,-41,,23,183,1,0,default
2025-01-13 00:16:53.148,"2012H",c2:2e:60:08:6c:06,-41,,19,177,1,0,default
2025-01-13 00:16:54.590,"2012H",c2:2e:60:08:6c:06,-41,,23,194,1,0,default
2025-01-13 00:16:55.857,"2012H",c2:2e:60:08:6c:06,-38,,34,209,1,0,default
2025-01-13 00:16:57.150,"2012H",c2:2e:60:08:6c:06,-38,,66,196,1,0,default
2025-01-13 00:16:58.466,"2012H",c2:2e:60:08:6c:06,-57,,83,209,1,0,default
2025-01-13 00:16:59.807,"2012H",c2:2e:60:08:6c:02,-57,,32,210,1,0,default
2025-01-13 00:17:01.088,"2012H",c2:2e:60:08:6c:02,-57,,15,224,1,0,default
2025-01-13 00:17:02.360,"2012H",c2:2e:60:08:6c:02,-56,,60,193,1,0,default
2025-01-13 00:17:03.683,"2012H",c2:2e:60:08:6c:02,-56,,36,202,1,0,Door1_1
2025-01-13 00:17:05.077,"2012H",c2:2e:60:08:6c:02,-68,,188,224,1,0,default
2025-01-13 00:17:06.542,"2012H",c2:2e:60:08:6c:02,-68,,15,200,1,0,default
2025-01-13 00:17:07.819,"2012H",c2:2e:60:08:6c:02,-73,,23,199,1,0,default
2025-01-13 00:17:09.088,"2012H",c2:2e:60:08:6c:02,-73,,16,219,1,0,default
2025-01-13 00:17:10.358,"2012H",c2:2e:60:08:6c:02,-71,,22,249,1,0,default
2025-01-13 00:17:11.737,"2012H",c2:2e:60:08:6c:02,-71,,27,193,1,0,default
2025-01-13 00:17:13.010,"2012H",c2:2e:60:08:6c:02,-71,,14,194,1,0,default
2025-01-13 00:17:14.269,"2012H",c2:2e:60:08:6c:02,-67,,17,189,1,0,default
2025-01-13 00:17:15.517,"2012H",c2:2e:60:08:6c:02,-67,,26,205,1,0,default
2025-01-13 00:17:16.809,"2012H",c2:2e:60:08:6c:02,-68,,18,191,1,0,default
2025-01-13 00:17:18.093,"2012H",c2:2e:60:08:6c:02,-68,,18,188,1,0,default
2025-01-13 00:17:19.346,"2012H",c2:2e:60:08:6c:02,-67,,26,194,1,0,default
2025-01-13 00:17:20.611,"2012H",c2:2e:60:08:6c:02,-67,,24,194,1,0,default
2025-01-13 00:17:21.869,"2012H",c2:2e:60:08:6c:02,-67,,21,195,1,0,default
2025-01-13 00:17:23.140,"2012H",c2:2e:60:08:6c:02,-68,,268,584,1,0,default
2025-01-13 00:17:25.048,"2012H",c2:2e:60:08:6c:02,-68,,20,200,1,0,default
2025-01-13 00:17:26.325,"2012H",c2:2e:60:08:6c:02,-62,,29,211,1,0,default
2025-01-13 00:17:27.610,"2012H",c2:2e:60:08:6c:02,-62,,24,208,1,0,Door1_2
2025-01-13 00:17:28.902,"2012H",c2:2e:60:08:6c:02,-57,,15,207,1,0,default
2025-01-13 00:17:30.191,"2012H",c2:2e:60:08:6c:02,-57,,21,197,1,0,default
2025-01-13 00:17:31.445,"2012H",c2:2e:60:08:6c:02,-54,,25,184,1,0,default
2025-01-13 00:17:32.704,"2012H",c2:2e:60:08:6c:02,-54,,16,229,1,0,default
2025-01-13 00:17:33.990,"2012H",c2:2e:60:08:6c:06,-40,,12,191,1,0,default
2025-01-13 00:17:35.233,"2012H",c2:2e:60:08:6c:06,-40,,21,197,1,0,default
2025-01-13 00:17:36.523,"2012H",c2:2e:60:08:6c:06,-40,,21,194,1,0,default
2025-01-13 00:17:37.826,"2012H",c2:2e:60:08:6c:06,-38,,25,195,1,0,default
2025-01-13 00:17:39.104,"2012H",c2:2e:60:08:6c:06,-38,,14,186,1,0,default
2025-01-13 00:17:40.355,"2012H",c2:2e:60:08:6c:06,-40,,22,195,1,0,default
2025-01-13 00:17:41.613,"2012H",c2:2e:60:08:6c:06,-40,,21,177,1,0,default
2025-01-13 00:17:42.845,"2012H",c2:2e:60:08:6c:06,-41,,14,193,1,0,default
2025-01-13 00:17:44.121,"2012H",c2:2e:60:08:6c:06,-41,,23,218,1,0,default
2025-01-13 00:17:45.405,"2012H",c2:2e:60:08:6c:06,-41,,22,211,1,0,default
2025-01-13 00:17:46.715,"2012H",c2:2e:60:08:6c:06,-39,,21,191,1,0,default
2025-01-13 00:17:47.960,"2012H",c2:2e:60:08:6c:06,-39,,21,191,1,0,default
2025-01-13 00:17:49.228,"2012H",c2:2e:60:08:6c:06,-40,,19,183,1,0,default
2025-01-13 00:17:50.511,"2012H",c2:2e:60:08:6c:06,-40,,14,203,1,0,default
2025-01-13 00:17:51.790,"2012H",c2:2e:60:08:6c:06,-39,,22,461,1,0,default
2025-01-13 00:17:53.312,"2012H",c2:2e:60:08:6c:06,-39,,14,195,1,0,default
2025-01-13 00:17:54.790,"2012H",c2:2e:60:08:6c:06,-33,,21,204,1,0,default
2025-01-13 00:17:56.070,"2012H",c2:2e:60:08:6c:06,-33,,21,212,1,0,default
2025-01-13 00:17:57.341,"2012H",c2:2e:60:08:6c:06,-33,,25,193,1,0,default
2025-01-13 00:17:58.605,"2012H",c2:2e:60:08:6c:06,-45,,44,190,1,0,default
2025-01-13 00:17:59.878,"2012H",c2:2e:60:08:6c:06,-45,,15,200,1,0,default
2025-01-13 00:18:01.150,"2012H",c2:2e:60:08:6c:06,-48,,15,199,1,0,default
2025-01-13 00:18:02.413,"2012H",c2:2e:60:08:6c:06,-48,,14,214,1,0,default
2025-01-13 00:18:03.681,"2012H",c2:2e:60:08:6c:06,-49,,297,499,1,0,default
2025-01-13 00:18:05.537,"2012H",c2:2e:60:08:6c:06,-49,,13,190,1,0,default
2025-01-13 00:18:06.785,"2012H",c2:2e:60:08:6c:06,-48,,15,220,1,0,default
2025-01-13 00:18:08.075,"2012H",c2:2e:60:08:6c:06,-48,,14,194,1,0,default
2025-01-13 00:18:09.346,"2012H",c2:2e:60:08:6c:06,-48,,21,181,1,0,default
2025-01-13 00:18:10.586,"2012H",c2:2e:60:08:6c:06,-41,,15,194,1,0,default
2025-01-13 00:18:11.830,"2012H",c2:2e:60:08:6c:06,-41,,22,190,1,0,default
2025-01-13 00:18:13.088,"2012H",c2:2e:60:08:6c:06,-44,,14,178,1,0,default
2025-01-13 00:18:14.323,"2012H",c2:2e:60:08:6c:06,-44,,15,195,1,0,default
2025-01-13 00:18:15.568,"2012H",c2:2e:60:08:6c:06,-44,,22,206,1,0,default
2025-01-13 00:18:16.832,"2012H",c2:2e:60:08:6c:06,-45,,14,177,1,0,default
2025-01-13 00:18:18.084,"2012H",c2:2e:60:08:6c:06,-45,,12,191,1,0,default
2025-01-13 00:18:19.364,"2012H",c2:2e:60:08:6c:06,-44,,21,201,1,0,default
2025-01-13 00:18:20.623,"2012H",c2:2e:60:08:6c:06,-44,,20,193,1,0,default
2025-01-13 00:18:21.872,"2012H",c2:2e:60:08:6c:06,-47,,23,211,1,0,default
2025-01-13 00:18:23.148,"2012H",c2:2e:60:08:6c:06,-47,,11,182,1,0,default
