time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:44:02.849,"2012H",c2:2e:60:08:6c:06,-44,,20,223,1,0,default
2025-01-12 21:44:04.142,"2012H",c2:2e:60:08:6c:06,-44,,15,220,1,0,default
2025-01-12 21:44:05.405,"2012H",c2:2e:60:08:6c:06,-44,,14,209,1,0,default
2025-01-12 21:44:06.660,"2012H",c2:2e:60:08:6c:06,-44,,22,215,1,0,default
2025-01-12 21:44:07.924,"2012H",c2:2e:60:08:6c:06,-45,,29,220,1,0,default
2025-01-12 21:44:09.195,"2012H",c2:2e:60:08:6c:06,-45,,16,220,1,0,default
2025-01-12 21:44:10.460,"2012H",c2:2e:60:08:6c:06,-44,,15,217,1,0,default
2025-01-12 21:44:11.720,"2012H",c2:2e:60:08:6c:06,-44,,21,197,1,0,default
2025-01-12 21:44:12.984,"2012H",c2:2e:60:08:6c:06,-42,,23,198,1,0,default
2025-01-12 21:44:14.229,"2012H",c2:2e:60:08:6c:06,-42,,21,200,1,0,default
2025-01-12 21:44:15.496,"2012H",c2:2e:60:08:6c:06,-42,,20,196,1,0,default
2025-01-12 21:44:16.766,"2012H",c2:2e:60:08:6c:06,-44,,20,193,1,0,default
2025-01-12 21:44:18.005,"2012H",c2:2e:60:08:6c:06,-44,,20,200,1,0,default
2025-01-12 21:44:19.254,"2012H",c2:2e:60:08:6c:06,-35,,13,201,1,0,default
2025-01-12 21:44:20.491,"2012H",c2:2e:60:08:6c:06,-35,,35,217,1,0,default
2025-01-12 21:44:21.767,"2012H",c2:2e:60:08:6c:06,-35,,20,209,1,0,default
2025-01-12 21:44:23.035,"2012H",c2:2e:60:08:6c:06,-34,,14,208,1,0,default
2025-01-12 21:44:24.433,"2012H",c2:2e:60:08:6c:06,-34,,21,188,1,0,default
2025-01-12 21:44:25.670,"2012H",c2:2e:60:08:6c:06,-39,,21,194,1,0,default
2025-01-12 21:44:26.912,"2012H",c2:2e:60:08:6c:06,-39,,24,202,1,0,default
2025-01-12 21:44:28.172,"2012H",c2:2e:60:08:6c:06,-41,,16,187,1,0,default
2025-01-12 21:44:29.409,"2012H",c2:2e:60:08:6c:06,-41,,21,195,1,0,default
2025-01-12 21:44:30.658,"2012H",c2:2e:60:08:6c:06,-41,,17,207,1,0,default
2025-01-12 21:44:31.930,"2012H",c2:2e:60:08:6c:06,-44,,51,207,1,0,default
2025-01-12 21:44:33.224,"2012H",c2:2e:60:08:6c:06,-44,,14,180,1,0,default
2025-01-12 21:44:34.443,"2012H",c2:2e:60:08:6c:06,-60,,20,199,1,0,default
2025-01-12 21:44:35.694,"2012H",c2:2e:60:08:6c:06,-60,,19,184,1,0,default
2025-01-12 21:44:36.935,"2012H",c2:2e:60:08:6c:06,-69,,36,184,1,0,default
2025-01-12 21:44:38.180,"2012H",c2:2e:60:08:6c:06,-69,,13,197,1,0,default
2025-01-12 21:44:39.413,"2012H",c2:2e:60:08:6c:06,-69,,14,204,1,0,Door1_1
2025-01-12 21:44:40.663,"2012H",c2:2e:60:08:6c:06,-75,,12,209,1,0,default
2025-01-12 21:44:41.906,"2012H",c2:2e:60:08:6c:06,-75,,21,193,1,0,default
2025-01-12 21:44:43.151,"2012H",c2:2e:60:08:6c:06,-77,,288,497,1,0,default
2025-01-12 21:44:44.964,"2012H",c2:2e:60:08:6c:06,-70,,32,736,1,0,default
2025-01-12 21:44:46.856,"2012H",c2:2e:60:08:6c:02,-70,,17,211,1,0,default
2025-01-12 21:44:48.106,"2012H",c2:2e:60:08:6c:02,-70,,23,247,1,0,default
2025-01-12 21:44:49.428,"2012H",c2:2e:60:08:6c:02,-68,,25,205,1,0,default
2025-01-12 21:44:50.697,"2012H",c2:2e:60:08:6c:02,-68,,14,202,1,0,default
2025-01-12 21:44:51.935,"2012H",c2:2e:60:08:6c:02,-74,,18,210,1,0,default
2025-01-12 21:44:53.189,"2012H",c2:2e:60:08:6c:02,-74,,20,219,1,0,default
2025-01-12 21:44:54.462,"2012H",c2:2e:60:08:6c:02,-70,,27,214,1,0,default
2025-01-12 21:44:55.731,"2012H",c2:2e:60:08:6c:02,-70,,21,196,1,0,default
2025-01-12 21:44:56.975,"2012H",c2:2e:60:08:6c:02,-70,,14,216,1,0,default
2025-01-12 21:44:58.232,"2012H",c2:2e:60:08:6c:02,-65,,23,212,1,0,default
2025-01-12 21:44:59.490,"2012H",c2:2e:60:08:6c:02,-65,,20,187,1,0,default
2025-01-12 21:45:00.738,"2012H",c2:2e:60:08:6c:02,-62,,18,212,1,0,default
2025-01-12 21:45:02.006,"2012H",c2:2e:60:08:6c:02,-62,,31,194,1,0,default
2025-01-12 21:45:03.260,"2012H",c2:2e:60:08:6c:02,-62,,14,211,1,0,Door1_2
2025-01-12 21:45:04.511,"2012H",c2:2e:60:08:6c:02,-59,,27,447,1,0,default
2025-01-12 21:45:06.010,"2012H",c2:2e:60:08:6c:02,-59,,21,208,1,0,default
2025-01-12 21:45:07.286,"2012H",c2:2e:60:08:6c:02,-54,,12,216,1,0,default
2025-01-12 21:45:08.575,"2012H",c2:2e:60:08:6c:02,-54,,15,199,1,0,default
2025-01-12 21:45:09.813,"2012H",c2:2e:60:08:6c:06,-37,,23,206,1,0,default
2025-01-12 21:45:11.070,"2012H",c2:2e:60:08:6c:06,-37,,11,198,1,0,default
2025-01-12 21:45:12.313,"2012H",c2:2e:60:08:6c:06,-37,,20,206,1,0,default
2025-01-12 21:45:13.561,"2012H",c2:2e:60:08:6c:06,-41,,15,179,1,0,default
2025-01-12 21:45:14.799,"2012H",c2:2e:60:08:6c:06,-41,,19,194,1,0,default
2025-01-12 21:45:16.068,"2012H",c2:2e:60:08:6c:06,-39,,29,662,1,0,default
2025-01-12 21:45:17.783,"2012H",c2:2e:60:08:6c:06,-39,,295,403,1,0,default
2025-01-12 21:45:19.522,"2012H",c2:2e:60:08:6c:06,-38,,13,203,1,0,default
2025-01-12 21:45:20.942,"2012H",c2:2e:60:08:6c:06,-38,,15,206,1,0,default
2025-01-12 21:45:22.198,"2012H",c2:2e:60:08:6c:06,-34,,20,281,1,0,default
2025-01-12 21:45:23.520,"2012H",c2:2e:60:08:6c:06,-34,,13,248,1,0,default
2025-01-12 21:45:24.827,"2012H",c2:2e:60:08:6c:06,-38,,13,208,1,0,default
2025-01-12 21:45:26.072,"2012H",c2:2e:60:08:6c:06,-38,,13,192,1,0,default
2025-01-12 21:45:27.302,"2012H",c2:2e:60:08:6c:06,-38,,13,206,1,0,default
2025-01-12 21:45:28.553,"2012H",c2:2e:60:08:6c:06,-36,,22,195,1,0,default
2025-01-12 21:45:29.806,"2012H",c2:2e:60:08:6c:06,-36,,15,187,1,0,default
2025-01-12 21:45:31.034,"2012H",c2:2e:60:08:6c:06,-39,,28,207,1,0,default
2025-01-12 21:45:32.306,"2012H",c2:2e:60:08:6c:06,-39,,16,197,1,0,default
2025-01-12 21:45:33.556,"2012H",c2:2e:60:08:6c:06,-48,,20,208,1,0,default
2025-01-12 21:45:34.814,"2012H",c2:2e:60:08:6c:06,-48,,20,179,1,0,default
2025-01-12 21:45:36.034,"2012H",c2:2e:60:08:6c:06,-48,,19,197,1,0,default
2025-01-12 21:45:37.269,"2012H",c2:2e:60:08:6c:06,-45,,13,206,1,0,default
2025-01-12 21:45:38.528,"2012H",c2:2e:60:08:6c:06,-45,,12,193,1,0,default
2025-01-12 21:45:39.757,"2012H",c2:2e:60:08:6c:06,-47,,19,195,1,0,default
2025-01-12 21:45:40.999,"2012H",c2:2e:60:08:6c:06,-47,,20,177,1,0,default
2025-01-12 21:45:42.215,"2012H",c2:2e:60:08:6c:06,-47,,13,178,1,0,default
2025-01-12 21:45:43.431,"2012H",c2:2e:60:08:6c:06,-46,,19,193,1,0,default
2025-01-12 21:45:44.698,"2012H",c2:2e:60:08:6c:06,-46,,22,179,1,0,default
2025-01-12 21:45:45.953,"2012H",c2:2e:60:08:6c:06,-47,,13,193,1,0,default
2025-01-12 21:45:47.220,"2012H",c2:2e:60:08:6c:06,-47,,13,195,1,0,default
2025-01-12 21:45:48.452,"2012H",c2:2e:60:08:6c:06,-47,,22,205,1,0,default
2025-01-12 21:45:49.706,"2012H",c2:2e:60:08:6c:06,-42,,20,193,1,0,default
2025-01-12 21:45:50.941,"2012H",c2:2e:60:08:6c:06,-42,,24,200,1,0,default
