time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:14:00.065,"2012H",c2:2e:60:08:6c:06,-47,,14,192,1,0,default
2025-01-13 00:14:01.316,"2012H",c2:2e:60:08:6c:06,-47,,16,192,1,0,default
2025-01-13 00:14:02.559,"2012H",c2:2e:60:08:6c:06,-45,,296,660,1,0,default
2025-01-13 00:14:04.595,"2012H",c2:2e:60:08:6c:06,-45,,12,196,1,0,default
2025-01-13 00:14:05.861,"2012H",c2:2e:60:08:6c:06,-41,,15,207,1,0,default
2025-01-13 00:14:07.124,"2012H",c2:2e:60:08:6c:06,-41,,13,180,1,0,default
2025-01-13 00:14:08.368,"2012H",c2:2e:60:08:6c:06,-41,,14,180,1,0,default
2025-01-13 00:14:09.619,"2012H",c2:2e:60:08:6c:06,-31,,14,192,1,0,default
2025-01-13 00:14:10.868,"2012H",c2:2e:60:08:6c:06,-31,,14,180,1,0,default
2025-01-13 00:14:12.098,"2012H",c2:2e:60:08:6c:06,-37,,22,196,1,0,default
2025-01-13 00:14:13.355,"2012H",c2:2e:60:08:6c:06,-37,,22,177,1,0,default
2025-01-13 00:14:14.624,"2012H",c2:2e:60:08:6c:06,-41,,14,178,1,0,default
2025-01-13 00:14:15.867,"2012H",c2:2e:60:08:6c:06,-41,,14,203,1,0,default
2025-01-13 00:14:17.131,"2012H",c2:2e:60:08:6c:06,-41,,23,204,1,0,default
2025-01-13 00:14:18.394,"2012H",c2:2e:60:08:6c:06,-37,,23,186,1,0,default
2025-01-13 00:14:19.636,"2012H",c2:2e:60:08:6c:06,-37,,21,184,1,0,default
2025-01-13 00:14:20.876,"2012H",c2:2e:60:08:6c:06,-37,,37,232,1,0,default
2025-01-13 00:14:22.188,"2012H",c2:2e:60:08:6c:06,-37,,28,198,1,0,default
2025-01-13 00:14:23.456,"2012H",c2:2e:60:08:6c:06,-55,,13,314,1,0,default
2025-01-13 00:14:24.840,"2012H",c2:2e:60:08:6c:02,-55,,21,223,1,0,default
2025-01-13 00:14:26.124,"2012H",c2:2e:60:08:6c:02,-55,,24,194,1,0,default
2025-01-13 00:14:27.388,"2012H",c2:2e:60:08:6c:02,-57,,25,242,1,0,default
2025-01-13 00:14:28.756,"2012H",c2:2e:60:08:6c:02,-57,,22,220,1,0,default
2025-01-13 00:14:30.046,"2012H",c2:2e:60:08:6c:02,-65,,25,216,1,0,Door1_1
2025-01-13 00:14:31.373,"2012H",c2:2e:60:08:6c:02,-65,,95,236,1,0,default
2025-01-13 00:14:32.776,"2012H",c2:2e:60:08:6c:02,-72,,137,545,1,0,default
2025-01-13 00:14:34.623,"2012H",c2:2e:60:08:6c:02,-72,,25,218,1,0,default
2025-01-13 00:14:35.931,"2012H",c2:2e:60:08:6c:02,-71,,14,214,1,0,default
2025-01-13 00:14:37.227,"2012H",c2:2e:60:08:6c:02,-71,,23,225,1,0,default
2025-01-13 00:14:38.554,"2012H",c2:2e:60:08:6c:02,-74,,23,212,1,0,default
2025-01-13 00:14:39.909,"2012H",c2:2e:60:08:6c:02,-74,,16,216,1,0,default
2025-01-13 00:14:41.194,"2012H",c2:2e:60:08:6c:02,-74,,30,242,1,0,default
2025-01-13 00:14:42.557,"2012H",c2:2e:60:08:6c:02,-75,,26,211,1,0,default
2025-01-13 00:14:43.888,"2012H",c2:2e:60:08:6c:02,-75,,51,252,1,0,default
2025-01-13 00:14:45.257,"2012H",c2:2e:60:08:6c:02,-75,,22,208,1,0,default
2025-01-13 00:14:46.526,"2012H",c2:2e:60:08:6c:02,-75,,24,223,1,0,default
2025-01-13 00:14:47.816,"2012H",c2:2e:60:08:6c:02,-69,,15,197,1,0,default
2025-01-13 00:14:49.077,"2012H",c2:2e:60:08:6c:02,-69,,18,203,1,0,default
2025-01-13 00:14:50.354,"2012H",c2:2e:60:08:6c:02,-69,,22,214,1,0,default
2025-01-13 00:14:51.628,"2012H",c2:2e:60:08:6c:02,-67,,14,198,1,0,default
2025-01-13 00:14:52.901,"2012H",c2:2e:60:08:6c:02,-67,,13,210,1,0,default
2025-01-13 00:14:54.180,"2012H",c2:2e:60:08:6c:02,-60,,27,209,1,0,Door1_2
2025-01-13 00:14:55.458,"2012H",c2:2e:60:08:6c:02,-60,,25,191,1,0,default
2025-01-13 00:14:56.723,"2012H",c2:2e:60:08:6c:02,-58,,15,194,1,0,default
2025-01-13 00:14:58.387,"2012H",c2:2e:60:08:6c:02,-58,,19,200,1,0,default
2025-01-13 00:14:59.643,"2012H",c2:2e:60:08:6c:02,-49,,14,206,1,0,default
2025-01-13 00:15:00.903,"2012H",c2:2e:60:08:6c:06,-53,,12,207,1,0,default
2025-01-13 00:15:02.163,"2012H",c2:2e:60:08:6c:06,-53,,21,191,1,0,default
2025-01-13 00:15:03.411,"2012H",c2:2e:60:08:6c:06,-53,,17,209,1,0,default
2025-01-13 00:15:04.677,"2012H",c2:2e:60:08:6c:06,-37,,15,193,1,0,default
2025-01-13 00:15:05.924,"2012H",c2:2e:60:08:6c:06,-37,,11,215,1,0,default
2025-01-13 00:15:07.188,"2012H",c2:2e:60:08:6c:06,-39,,17,193,1,0,default
2025-01-13 00:15:08.441,"2012H",c2:2e:60:08:6c:06,-39,,14,194,1,0,default
2025-01-13 00:15:09.695,"2012H",c2:2e:60:08:6c:06,-42,,12,179,1,0,default
2025-01-13 00:15:10.925,"2012H",c2:2e:60:08:6c:06,-42,,14,207,1,0,default
2025-01-13 00:15:12.181,"2012H",c2:2e:60:08:6c:06,-42,,21,192,1,0,default
2025-01-13 00:15:13.439,"2012H",c2:2e:60:08:6c:06,-40,,13,212,1,0,default
2025-01-13 00:15:14.711,"2012H",c2:2e:60:08:6c:06,-40,,14,193,1,0,default
2025-01-13 00:15:15.974,"2012H",c2:2e:60:08:6c:06,-37,,14,240,1,0,default
2025-01-13 00:15:17.284,"2012H",c2:2e:60:08:6c:06,-37,,12,181,1,0,default
2025-01-13 00:15:18.516,"2012H",c2:2e:60:08:6c:06,-37,,22,193,1,0,default
2025-01-13 00:15:19.784,"2012H",c2:2e:60:08:6c:06,-39,,21,180,1,0,default
2025-01-13 00:15:21.034,"2012H",c2:2e:60:08:6c:06,-39,,22,376,1,0,default
2025-01-13 00:15:22.482,"2012H",c2:2e:60:08:6c:06,-34,,288,417,1,0,default
2025-01-13 00:15:24.233,"2012H",c2:2e:60:08:6c:06,-34,,13,200,1,0,default
2025-01-13 00:15:25.487,"2012H",c2:2e:60:08:6c:06,-47,,21,191,1,0,default
2025-01-13 00:15:26.741,"2012H",c2:2e:60:08:6c:06,-47,,15,194,1,0,default
2025-01-13 00:15:28.006,"2012H",c2:2e:60:08:6c:06,-48,,15,177,1,0,default
2025-01-13 00:15:29.245,"2012H",c2:2e:60:08:6c:06,-48,,14,189,1,0,default
2025-01-13 00:15:30.484,"2012H",c2:2e:60:08:6c:06,-48,,21,200,1,0,default
2025-01-13 00:15:31.739,"2012H",c2:2e:60:08:6c:06,-46,,21,190,1,0,default
2025-01-13 00:15:33.000,"2012H",c2:2e:60:08:6c:06,-46,,14,200,1,0,default
2025-01-13 00:15:34.270,"2012H",c2:2e:60:08:6c:06,-45,,20,175,1,0,default
2025-01-13 00:15:35.524,"2012H",c2:2e:60:08:6c:06,-45,,21,199,1,0,default
2025-01-13 00:15:36.807,"2012H",c2:2e:60:08:6c:06,-47,,18,206,1,0,default
2025-01-13 00:15:38.078,"2012H",c2:2e:60:08:6c:06,-47,,26,181,1,0,default
2025-01-13 00:15:39.336,"2012H",c2:2e:60:08:6c:06,-47,,21,203,1,0,default
2025-01-13 00:15:40.607,"2012H",c2:2e:60:08:6c:06,-47,,21,181,1,0,default
2025-01-13 00:15:41.880,"2012H",c2:2e:60:08:6c:06,-47,,21,282,1,0,default
2025-01-13 00:15:43.268,"2012H",c2:2e:60:08:6c:06,-46,,21,191,1,0,default
2025-01-13 00:15:44.533,"2012H",c2:2e:60:08:6c:06,-46,,22,178,1,0,default
2025-01-13 00:15:45.778,"2012H",c2:2e:60:08:6c:06,-47,,22,194,1,0,default
2025-01-13 00:15:47.042,"2012H",c2:2e:60:08:6c:06,-47,,15,177,1,0,default
2025-01-13 00:15:48.284,"2012H",c2:2e:60:08:6c:06,-47,,21,195,1,0,default
2025-01-13 00:15:49.541,"2012H",c2:2e:60:08:6c:06,-45,,21,203,1,0,default
