time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:27:47.347,"2012H",c2:2e:60:08:6c:02,-58,,33,235,1,0,default
2025-01-12 21:27:48.668,"2012H",c2:2e:60:08:6c:02,-70,,51,411,1,0,Door1_1
2025-01-12 21:27:50.177,"2012H",c2:2e:60:08:6c:02,-70,,29,241,1,0,default
2025-01-12 21:27:51.499,"2012H",c2:2e:60:08:6c:06,-74,,30,458,1,0,default
2025-01-12 21:27:53.025,"2012H",c2:2e:60:08:6c:06,-74,,143,507,1,0,default
2025-01-12 21:27:54.706,"2012H",c2:2e:60:08:6c:06,-75,,12,207,1,0,default
2025-01-12 21:27:55.958,"2012H",c2:2e:60:08:6c:06,-75,,14,201,1,0,default
2025-01-12 21:27:57.213,"2012H",c2:2e:60:08:6c:06,-76,,21,213,1,0,default
2025-01-12 21:27:58.492,"2012H",c2:2e:60:08:6c:06,-76,,23,199,1,0,default
2025-01-12 21:27:59.738,"2012H",c2:2e:60:08:6c:06,-77,,33,617,1,0,default
2025-01-12 21:28:01.414,"2012H",c2:2e:60:08:6c:06,-77,,154,209,1,0,default
2025-01-12 21:28:02.803,"2012H",c2:2e:60:08:6c:06,-74,,22,192,1,0,default
2025-01-12 21:28:04.048,"2012H",c2:2e:60:08:6c:06,-74,,21,207,1,0,default
2025-01-12 21:28:05.310,"2012H",c2:2e:60:08:6c:06,-74,,21,253,1,0,default
2025-01-12 21:28:06.618,"2012H",c2:2e:60:08:6c:06,-76,,21,193,1,0,default
2025-01-12 21:28:07.877,"2012H",c2:2e:60:08:6c:06,-60,,34,587,1,0,default
2025-01-12 21:28:09.553,"2012H",c2:2e:60:08:6c:02,-60,,36,203,1,0,default
2025-01-12 21:28:10.820,"2012H",c2:2e:60:08:6c:02,-60,,26,191,1,0,Door1_2
2025-01-12 21:28:12.071,"2012H",c2:2e:60:08:6c:02,-58,,39,200,1,0,default
2025-01-12 21:28:13.350,"2012H",c2:2e:60:08:6c:02,-58,,22,181,1,0,default
2025-01-12 21:28:14.597,"2012H",c2:2e:60:08:6c:02,-52,,21,222,1,0,default
2025-01-12 21:28:15.870,"2012H",c2:2e:60:08:6c:02,-52,,23,181,1,0,default
2025-01-12 21:28:17.098,"2012H",c2:2e:60:08:6c:02,-52,,14,208,1,0,default
2025-01-12 21:28:18.364,"2012H",c2:2e:60:08:6c:06,-40,,12,195,1,0,default
2025-01-12 21:28:19.614,"2012H",c2:2e:60:08:6c:06,-40,,21,208,1,0,default
2025-01-12 21:28:20.887,"2012H",c2:2e:60:08:6c:06,-40,,24,181,1,0,default
2025-01-12 21:28:22.114,"2012H",c2:2e:60:08:6c:06,-41,,20,195,1,0,default
2025-01-12 21:28:23.365,"2012H",c2:2e:60:08:6c:06,-41,,21,206,1,0,default
2025-01-12 21:28:24.633,"2012H",c2:2e:60:08:6c:06,-38,,29,205,1,0,default
2025-01-12 21:28:25.913,"2012H",c2:2e:60:08:6c:06,-38,,22,213,1,0,default
2025-01-12 21:28:27.178,"2012H",c2:2e:60:08:6c:06,-40,,15,210,1,0,default
2025-01-12 21:28:28.424,"2012H",c2:2e:60:08:6c:06,-40,,20,195,1,0,default
2025-01-12 21:28:30.011,"2012H",c2:2e:60:08:6c:06,-38,,21,198,1,0,default
2025-01-12 21:28:31.256,"2012H",c2:2e:60:08:6c:06,-38,,21,190,1,0,default
2025-01-12 21:28:32.495,"2012H",c2:2e:60:08:6c:06,-38,,21,209,1,0,default
2025-01-12 21:28:33.752,"2012H",c2:2e:60:08:6c:06,-35,,27,197,1,0,default
2025-01-12 21:28:35.002,"2012H",c2:2e:60:08:6c:06,-35,,21,359,1,0,default
2025-01-12 21:28:36.418,"2012H",c2:2e:60:08:6c:06,-46,,16,185,1,0,default
2025-01-12 21:28:37.644,"2012H",c2:2e:60:08:6c:06,-46,,23,219,1,0,default
2025-01-12 21:28:38.921,"2012H",c2:2e:60:08:6c:06,-46,,21,230,1,0,default
2025-01-12 21:28:40.195,"2012H",c2:2e:60:08:6c:06,-47,,288,404,1,0,default
2025-01-12 21:28:41.927,"2012H",c2:2e:60:08:6c:06,-47,,16,207,1,0,default
2025-01-12 21:28:43.188,"2012H",c2:2e:60:08:6c:06,-45,,19,193,1,0,default
2025-01-12 21:28:44.430,"2012H",c2:2e:60:08:6c:06,-45,,21,198,1,0,default
2025-01-12 21:28:45.699,"2012H",c2:2e:60:08:6c:06,-43,,20,185,1,0,default
2025-01-12 21:28:46.945,"2012H",c2:2e:60:08:6c:06,-43,,17,217,1,0,default
2025-01-12 21:28:48.220,"2012H",c2:2e:60:08:6c:06,-51,,285,410,1,0,default
2025-01-12 21:28:49.954,"2012H",c2:2e:60:08:6c:06,-51,,37,659,1,0,default
2025-01-12 21:28:51.689,"2012H",c2:2e:60:08:6c:06,-48,,20,192,1,0,default
2025-01-12 21:28:52.927,"2012H",c2:2e:60:08:6c:06,-48,,21,197,1,0,default
2025-01-12 21:28:54.169,"2012H",c2:2e:60:08:6c:06,-45,,30,192,1,0,default
2025-01-12 21:28:55.428,"2012H",c2:2e:60:08:6c:06,-45,,21,191,1,0,default
