time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 07:51:30.143,"2012H",c2:2e:60:08:6c:06,-37,,16,220,1,0,default
2025-01-13 07:51:31.445,"2012H",c2:2e:60:08:6c:06,-37,,16,220,1,0,default
2025-01-13 07:51:32.731,"2012H",c2:2e:60:08:6c:06,-44,,19,213,1,0,default
2025-01-13 07:51:34.006,"2012H",c2:2e:60:08:6c:06,-44,,20,195,1,0,default
2025-01-13 07:51:35.259,"2012H",c2:2e:60:08:6c:06,-39,,20,192,1,0,default
2025-01-13 07:51:36.529,"2012H",c2:2e:60:08:6c:06,-39,,15,207,1,0,default
2025-01-13 07:51:37.812,"2012H",c2:2e:60:08:6c:06,-39,,20,199,1,0,default
2025-01-13 07:51:39.078,"2012H",c2:2e:60:08:6c:06,-31,,15,194,1,0,default
2025-01-13 07:51:40.322,"2012H",c2:2e:60:08:6c:06,-31,,21,192,1,0,default
2025-01-13 07:51:41.572,"2012H",c2:2e:60:08:6c:06,-36,,14,214,1,0,default
2025-01-13 07:51:42.893,"2012H",c2:2e:60:08:6c:06,-36,,20,185,1,0,default
2025-01-13 07:51:44.194,"2012H",c2:2e:60:08:6c:06,-42,,13,197,1,0,default
2025-01-13 07:51:45.847,"2012H",c2:2e:60:08:6c:06,-42,,14,181,1,0,default
2025-01-13 07:51:47.080,"2012H",c2:2e:60:08:6c:06,-42,,22,184,1,0,default
2025-01-13 07:51:48.343,"2012H",c2:2e:60:08:6c:06,-35,,25,190,1,0,default
2025-01-13 07:51:49.592,"2012H",c2:2e:60:08:6c:06,-35,,13,212,1,0,default
2025-01-13 07:51:50.864,"2012H",c2:2e:60:08:6c:06,-35,,13,201,1,0,default
2025-01-13 07:51:52.139,"2012H",c2:2e:60:08:6c:06,-35,,15,244,1,0,default
2025-01-13 07:51:53.448,"2012H",c2:2e:60:08:6c:06,-53,,19,238,1,0,default
2025-01-13 07:51:54.781,"2012H",c2:2e:60:08:6c:06,-53,,37,590,1,0,default
2025-01-13 07:51:56.444,"2012H",c2:2e:60:08:6c:06,-62,,25,210,1,0,default
2025-01-13 07:51:57.732,"2012H",c2:2e:60:08:6c:06,-62,,16,182,1,0,default
2025-01-13 07:51:58.974,"2012H",c2:2e:60:08:6c:06,-62,,23,187,1,0,Door1_1
2025-01-13 07:52:00.240,"2012H",c2:2e:60:08:6c:02,-64,,15,229,1,0,default
2025-01-13 07:52:01.590,"2012H",c2:2e:60:08:6c:02,-64,,27,238,1,0,default
2025-01-13 07:52:02.903,"2012H",c2:2e:60:08:6c:02,-71,,29,271,1,0,default
2025-01-13 07:52:04.302,"2012H",c2:2e:60:08:6c:02,-71,,32,221,1,0,default
2025-01-13 07:52:05.605,"2012H",c2:2e:60:08:6c:02,-67,,15,216,1,0,default
2025-01-13 07:52:06.909,"2012H",c2:2e:60:08:6c:02,-67,,23,192,1,0,default
2025-01-13 07:52:08.184,"2012H",c2:2e:60:08:6c:02,-70,,29,215,1,0,default
2025-01-13 07:52:09.488,"2012H",c2:2e:60:08:6c:02,-70,,14,212,1,0,default
2025-01-13 07:52:10.764,"2012H",c2:2e:60:08:6c:02,-70,,17,198,1,0,default
2025-01-13 07:52:12.028,"2012H",c2:2e:60:08:6c:02,-69,,14,207,1,0,default
2025-01-13 07:52:13.287,"2012H",c2:2e:60:08:6c:02,-69,,27,362,1,0,default
2025-01-13 07:52:14.733,"2012H",c2:2e:60:08:6c:02,-70,,13,204,1,0,default
2025-01-13 07:52:16.007,"2012H",c2:2e:60:08:6c:02,-70,,24,198,1,0,default
2025-01-13 07:52:17.279,"2012H",c2:2e:60:08:6c:02,-67,,20,226,1,0,default
2025-01-13 07:52:18.582,"2012H",c2:2e:60:08:6c:02,-67,,24,205,1,0,default
2025-01-13 07:52:19.875,"2012H",c2:2e:60:08:6c:02,-67,,22,211,1,0,default
2025-01-13 07:52:21.153,"2012H",c2:2e:60:08:6c:02,-66,,15,219,1,0,Door1_2
2025-01-13 07:52:22.422,"2012H",c2:2e:60:08:6c:02,-66,,22,195,1,0,default
2025-01-13 07:52:23.684,"2012H",c2:2e:60:08:6c:02,-57,,19,198,1,0,default
2025-01-13 07:52:24.941,"2012H",c2:2e:60:08:6c:02,-57,,18,201,1,0,default
2025-01-13 07:52:26.228,"2012H",c2:2e:60:08:6c:02,-44,,23,216,1,0,default
2025-01-13 07:52:27.517,"2012H",c2:2e:60:08:6c:02,-44,,21,463,1,0,default
2025-01-13 07:52:29.041,"2012H",c2:2e:60:08:6c:06,-44,,21,189,1,0,default
2025-01-13 07:52:30.292,"2012H",c2:2e:60:08:6c:06,-39,,20,182,1,0,default
2025-01-13 07:52:31.537,"2012H",c2:2e:60:08:6c:06,-39,,17,247,1,0,default
2025-01-13 07:52:32.846,"2012H",c2:2e:60:08:6c:06,-38,,12,211,1,0,default
2025-01-13 07:52:34.129,"2012H",c2:2e:60:08:6c:06,-38,,13,217,1,0,default
2025-01-13 07:52:35.393,"2012H",c2:2e:60:08:6c:06,-39,,283,484,1,0,default
2025-01-13 07:52:37.193,"2012H",c2:2e:60:08:6c:06,-39,,287,411,1,0,default
2025-01-13 07:52:38.936,"2012H",c2:2e:60:08:6c:06,-39,,21,184,1,0,default
2025-01-13 07:52:40.211,"2012H",c2:2e:60:08:6c:06,-39,,14,195,1,0,default
2025-01-13 07:52:41.600,"2012H",c2:2e:60:08:6c:06,-36,,13,198,1,0,default
2025-01-13 07:52:42.855,"2012H",c2:2e:60:08:6c:06,-36,,21,186,1,0,default
2025-01-13 07:52:44.110,"2012H",c2:2e:60:08:6c:06,-36,,13,187,1,0,default
2025-01-13 07:52:45.362,"2012H",c2:2e:60:08:6c:06,-39,,20,238,1,0,default
2025-01-13 07:52:46.656,"2012H",c2:2e:60:08:6c:06,-39,,22,202,1,0,default
2025-01-13 07:52:47.936,"2012H",c2:2e:60:08:6c:06,-45,,33,193,1,0,default
2025-01-13 07:52:49.225,"2012H",c2:2e:60:08:6c:06,-45,,21,203,1,0,default
2025-01-13 07:52:50.487,"2012H",c2:2e:60:08:6c:06,-49,,13,181,1,0,default
2025-01-13 07:52:51.727,"2012H",c2:2e:60:08:6c:06,-49,,13,210,1,0,default
2025-01-13 07:52:52.981,"2012H",c2:2e:60:08:6c:06,-49,,20,183,1,0,default
2025-01-13 07:52:54.227,"2012H",c2:2e:60:08:6c:06,-44,,12,302,1,0,default
2025-01-13 07:52:55.610,"2012H",c2:2e:60:08:6c:06,-44,,14,178,1,0,default
2025-01-13 07:52:56.840,"2012H",c2:2e:60:08:6c:06,-47,,20,211,1,0,default
2025-01-13 07:52:58.106,"2012H",c2:2e:60:08:6c:06,-47,,21,220,1,0,default
2025-01-13 07:52:59.404,"2012H",c2:2e:60:08:6c:06,-43,,13,207,1,0,default
2025-01-13 07:53:00.686,"2012H",c2:2e:60:08:6c:06,-43,,14,210,1,0,default
2025-01-13 07:53:01.950,"2012H",c2:2e:60:08:6c:06,-43,,20,200,1,0,default
2025-01-13 07:53:03.207,"2012H",c2:2e:60:08:6c:06,-44,,19,180,1,0,default
2025-01-13 07:53:04.463,"2012H",c2:2e:60:08:6c:06,-44,,13,192,1,0,default
2025-01-13 07:53:05.718,"2012H",c2:2e:60:08:6c:06,-46,,15,199,1,0,default
