time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 23:54:34.856,"2012H",c2:2e:60:08:6c:06,-42,,16,179,1,0,default
2025-01-12 23:54:36.105,"2012H",c2:2e:60:08:6c:06,-42,,23,195,1,0,default
2025-01-12 23:54:37.362,"2012H",c2:2e:60:08:6c:06,-45,,21,207,1,0,default
2025-01-12 23:54:38.631,"2012H",c2:2e:60:08:6c:06,-45,,21,180,1,0,default
2025-01-12 23:54:39.872,"2012H",c2:2e:60:08:6c:06,-41,,21,181,1,0,default
2025-01-12 23:54:41.117,"2012H",c2:2e:60:08:6c:06,-41,,20,198,1,0,default
2025-01-12 23:54:42.395,"2012H",c2:2e:60:08:6c:06,-41,,15,203,1,0,default
2025-01-12 23:54:43.660,"2012H",c2:2e:60:08:6c:06,-34,,20,223,1,0,default
2025-01-12 23:54:44.939,"2012H",c2:2e:60:08:6c:06,-34,,14,197,1,0,default
2025-01-12 23:54:46.214,"2012H",c2:2e:60:08:6c:06,-32,,22,192,1,0,default
2025-01-12 23:54:47.473,"2012H",c2:2e:60:08:6c:06,-32,,20,201,1,0,default
2025-01-12 23:54:48.736,"2012H",c2:2e:60:08:6c:06,-36,,24,192,1,0,default
2025-01-12 23:54:49.995,"2012H",c2:2e:60:08:6c:06,-36,,10,179,1,0,default
2025-01-12 23:54:51.234,"2012H",c2:2e:60:08:6c:06,-36,,14,192,1,0,default
2025-01-12 23:54:52.478,"2012H",c2:2e:60:08:6c:06,-39,,22,175,1,0,default
2025-01-12 23:54:53.729,"2012H",c2:2e:60:08:6c:06,-39,,21,180,1,0,default
2025-01-12 23:54:55.306,"2012H",c2:2e:60:08:6c:06,-38,,42,194,1,0,default
2025-01-12 23:54:56.577,"2012H",c2:2e:60:08:6c:06,-38,,30,193,1,0,default
2025-01-12 23:54:57.843,"2012H",c2:2e:60:08:6c:06,-60,,24,234,1,0,default
2025-01-12 23:54:59.131,"2012H",c2:2e:60:08:6c:02,-60,,25,205,1,0,default
2025-01-12 23:55:00.428,"2012H",c2:2e:60:08:6c:02,-60,,27,221,1,0,default
2025-01-12 23:55:01.731,"2012H",c2:2e:60:08:6c:02,-68,,26,417,1,0,Door1_1
2025-01-12 23:55:03.503,"2012H",c2:2e:60:08:6c:02,-68,,20,210,1,0,default
2025-01-12 23:55:04.875,"2012H",c2:2e:60:08:6c:02,-73,,14,224,1,0,default
2025-01-12 23:55:06.162,"2012H",c2:2e:60:08:6c:02,-73,,27,234,1,0,default
2025-01-12 23:55:07.481,"2012H",c2:2e:60:08:6c:02,-73,,16,199,1,0,default
2025-01-12 23:55:08.745,"2012H",c2:2e:60:08:6c:02,-70,,24,182,1,0,default
2025-01-12 23:55:10.003,"2012H",c2:2e:60:08:6c:02,-70,,20,186,1,0,default
2025-01-12 23:55:11.261,"2012H",c2:2e:60:08:6c:02,-71,,22,224,1,0,default
2025-01-12 23:55:12.558,"2012H",c2:2e:60:08:6c:02,-71,,25,229,1,0,default
2025-01-12 23:55:13.892,"2012H",c2:2e:60:08:6c:02,-71,,26,221,1,0,default
2025-01-12 23:55:15.213,"2012H",c2:2e:60:08:6c:02,-71,,56,271,1,0,default
2025-01-12 23:55:16.625,"2012H",c2:2e:60:08:6c:02,-70,,21,218,1,0,default
2025-01-12 23:55:17.931,"2012H",c2:2e:60:08:6c:02,-70,,21,202,1,0,default
2025-01-12 23:55:19.207,"2012H",c2:2e:60:08:6c:02,-70,,22,234,1,0,default
2025-01-12 23:55:20.511,"2012H",c2:2e:60:08:6c:02,-64,,30,206,1,0,default
2025-01-12 23:55:21.794,"2012H",c2:2e:60:08:6c:02,-64,,20,227,1,0,default
2025-01-12 23:55:23.106,"2012H",c2:2e:60:08:6c:02,-60,,27,203,1,0,Door1_2
2025-01-12 23:55:24.384,"2012H",c2:2e:60:08:6c:02,-60,,14,216,1,0,default
2025-01-12 23:55:25.679,"2012H",c2:2e:60:08:6c:02,-53,,21,198,1,0,default
2025-01-12 23:55:26.965,"2012H",c2:2e:60:08:6c:02,-53,,30,299,1,0,default
2025-01-12 23:55:28.391,"2012H",c2:2e:60:08:6c:02,-53,,26,214,1,0,default
2025-01-12 23:55:29.726,"2012H",c2:2e:60:08:6c:02,-39,,23,189,1,0,default
2025-01-12 23:55:31.034,"2012H",c2:2e:60:08:6c:02,-39,,25,219,1,0,default
2025-01-12 23:55:32.369,"2012H",c2:2e:60:08:6c:02,-33,,26,207,1,0,default
2025-01-12 23:55:33.682,"2012H",c2:2e:60:08:6c:02,-33,,23,218,1,0,default
2025-01-12 23:55:35.015,"2012H",c2:2e:60:08:6c:02,-35,,27,193,1,0,default
2025-01-12 23:55:36.339,"2012H",c2:2e:60:08:6c:02,-35,,27,318,1,0,default
2025-01-12 23:55:37.781,"2012H",c2:2e:60:08:6c:02,-33,,15,217,1,0,default
2025-01-12 23:55:39.101,"2012H",c2:2e:60:08:6c:02,-33,,25,211,1,0,default
2025-01-12 23:55:40.422,"2012H",c2:2e:60:08:6c:02,-33,,29,196,1,0,default
2025-01-12 23:55:41.715,"2012H",c2:2e:60:08:6c:02,-30,,23,218,1,0,default
2025-01-12 23:55:43.037,"2012H",c2:2e:60:08:6c:02,-30,,25,201,1,0,default
2025-01-12 23:55:44.362,"2012H",c2:2e:60:08:6c:02,-34,,31,227,1,0,default
2025-01-12 23:55:45.717,"2012H",c2:2e:60:08:6c:02,-34,,28,231,1,0,default
2025-01-12 23:55:47.078,"2012H",c2:2e:60:08:6c:02,-34,,18,222,1,0,default
2025-01-12 23:55:48.416,"2012H",c2:2e:60:08:6c:02,-34,,27,221,1,0,default
2025-01-12 23:55:49.773,"2012H",c2:2e:60:08:6c:02,-40,,25,228,1,0,default
2025-01-12 23:55:51.134,"2012H",c2:2e:60:08:6c:02,-40,,31,209,1,0,default
2025-01-12 23:55:52.475,"2012H",c2:2e:60:08:6c:02,-40,,15,241,1,0,default
2025-01-12 23:55:53.883,"2012H",c2:2e:60:08:6c:02,-41,,25,228,1,0,default
2025-01-12 23:55:55.236,"2012H",c2:2e:60:08:6c:02,-41,,46,215,1,0,default
2025-01-12 23:55:56.605,"2012H",c2:2e:60:08:6c:02,-42,,31,757,1,0,default
2025-01-12 23:55:58.497,"2012H",c2:2e:60:08:6c:06,-48,,287,492,1,0,default
2025-01-12 23:56:00.369,"2012H",c2:2e:60:08:6c:06,-48,,302,514,1,0,default
2025-01-12 23:56:02.265,"2012H",c2:2e:60:08:6c:06,-50,,17,204,1,0,default
2025-01-12 23:56:03.573,"2012H",c2:2e:60:08:6c:06,-50,,24,222,1,0,default
2025-01-12 23:56:04.917,"2012H",c2:2e:60:08:6c:06,-45,,18,208,1,0,default
2025-01-12 23:56:06.238,"2012H",c2:2e:60:08:6c:06,-45,,19,219,1,0,default
2025-01-12 23:56:07.578,"2012H",c2:2e:60:08:6c:06,-45,,19,204,1,0,default
2025-01-12 23:56:08.857,"2012H",c2:2e:60:08:6c:06,-51,,17,186,1,0,default
2025-01-12 23:56:10.152,"2012H",c2:2e:60:08:6c:06,-51,,24,220,1,0,default
2025-01-12 23:56:11.469,"2012H",c2:2e:60:08:6c:06,-51,,23,184,1,0,default
2025-01-12 23:56:12.761,"2012H",c2:2e:60:08:6c:06,-51,,24,202,1,0,default
2025-01-12 23:56:14.081,"2012H",c2:2e:60:08:6c:06,-50,,18,220,1,0,default
2025-01-12 23:56:15.415,"2012H",c2:2e:60:08:6c:06,-50,,24,297,1,0,default
2025-01-12 23:56:16.853,"2012H",c2:2e:60:08:6c:06,-49,,16,213,1,0,default
2025-01-12 23:56:18.181,"2012H",c2:2e:60:08:6c:06,-49,,18,204,1,0,default
2025-01-12 23:56:19.501,"2012H",c2:2e:60:08:6c:06,-49,,23,205,1,0,default
2025-01-12 23:56:20.804,"2012H",c2:2e:60:08:6c:06,-52,,38,201,1,0,default
2025-01-12 23:56:22.120,"2012H",c2:2e:60:08:6c:06,-52,,20,202,1,0,default
2025-01-12 23:56:23.439,"2012H",c2:2e:60:08:6c:06,-51,,19,219,1,0,default
2025-01-12 23:56:24.783,"2012H",c2:2e:60:08:6c:06,-51,,17,204,1,0,default
2025-01-12 23:56:26.117,"2012H",c2:2e:60:08:6c:06,-42,,15,186,1,0,default
2025-01-12 23:56:27.402,"2012H",c2:2e:60:08:6c:06,-42,,13,205,1,0,default
2025-01-12 23:56:28.711,"2012H",c2:2e:60:08:6c:06,-42,,24,221,1,0,default
2025-01-12 23:56:30.039,"2012H",c2:2e:60:08:6c:06,-46,,24,197,1,0,default
2025-01-12 23:56:31.362,"2012H",c2:2e:60:08:6c:06,-46,,24,208,1,0,default
2025-01-12 23:56:32.674,"2012H",c2:2e:60:08:6c:06,-47,,25,196,1,0,default
2025-01-12 23:56:33.986,"2012H",c2:2e:60:08:6c:06,-47,,26,198,1,0,default
2025-01-12 23:56:35.302,"2012H",c2:2e:60:08:6c:06,-47,,17,229,1,0,default
2025-01-12 23:56:36.653,"2012H",c2:2e:60:08:6c:06,-47,,18,204,1,0,default
2025-01-12 23:56:37.955,"2012H",c2:2e:60:08:6c:06,-47,,25,192,1,0,default
2025-01-12 23:56:39.263,"2012H",c2:2e:60:08:6c:06,-47,,16,218,1,0,default
2025-01-12 23:56:40.598,"2012H",c2:2e:60:08:6c:06,-47,,25,199,1,0,default
2025-01-12 23:56:41.919,"2012H",c2:2e:60:08:6c:06,-46,,27,216,1,0,default
2025-01-12 23:56:43.221,"2012H",c2:2e:60:08:6c:06,-46,,13,202,1,0,default
2025-01-12 23:56:44.472,"2012H",c2:2e:60:08:6c:06,-47,,19,221,1,0,default
2025-01-12 23:56:45.794,"2012H",c2:2e:60:08:6c:06,-47,,15,198,1,0,default
