time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:23:20.069,"2012",cc:24:2e:f5:86:c6,-51,,25,207,1,0,default
2025-01-12 21:23:21.348,"2012",cc:24:2e:f5:86:c6,-45,,17,214,1,0,default
2025-01-12 21:23:22.616,"2012",cc:24:2e:f5:86:c6,-45,,30,212,1,0,default
2025-01-12 21:23:23.899,"2012",cc:24:2e:f5:86:c6,-42,,19,190,1,0,default
2025-01-12 21:23:25.168,"2012",cc:24:2e:f5:86:c6,-42,,25,208,1,0,default
2025-01-12 21:23:26.424,"2012",cc:24:2e:f5:86:c6,-42,,33,204,1,0,default
2025-01-12 21:23:27.681,"2012",cc:24:2e:f5:86:c6,-42,,23,216,1,0,default
2025-01-12 21:23:28.958,"2012",cc:24:2e:f5:86:c6,-42,,22,194,1,0,default
2025-01-12 21:23:30.427,"2012",cc:24:2e:f5:86:c6,-38,,23,200,1,0,default
2025-01-12 21:23:31.672,"2012",cc:24:2e:f5:86:c6,-38,,23,209,1,0,default
2025-01-12 21:23:32.960,"2012",cc:24:2e:f5:86:c6,-40,,23,212,1,0,default
2025-01-12 21:23:34.222,"2012",cc:24:2e:f5:86:c6,-40,,23,199,1,0,default
2025-01-12 21:23:35.477,"2012",cc:24:2e:f5:86:c6,-40,,25,188,1,0,default
2025-01-12 21:23:36.719,"2012",cc:24:2e:f5:86:c6,-38,,24,196,1,0,default
2025-01-12 21:23:37.963,"2012",cc:24:2e:f5:86:c6,-38,,24,194,1,0,default
2025-01-12 21:23:39.246,"2012",cc:24:2e:f5:86:c6,-38,,22,217,1,0,default
2025-01-12 21:23:40.520,"2012",cc:24:2e:f5:86:c6,-38,,19,209,1,0,default
2025-01-12 21:23:41.768,"2012",cc:24:2e:f5:86:c6,-38,,24,197,1,0,default
2025-01-12 21:23:43.015,"2012",cc:24:2e:f5:86:c6,-38,,23,197,1,0,default
2025-01-12 21:23:44.253,"2012",cc:24:2e:f5:86:c6,-38,,24,201,1,0,default
2025-01-12 21:23:45.505,"2012",cc:24:2e:f5:86:c6,-37,,23,191,1,0,default
2025-01-12 21:23:46.753,"2012",cc:24:2e:f5:86:c6,-37,,22,187,1,0,default
2025-01-12 21:23:47.987,"2012",cc:24:2e:f5:86:c6,-37,,26,184,1,0,default
2025-01-12 21:23:49.219,"2012",cc:24:2e:f5:86:c6,-37,,17,203,1,0,default
2025-01-12 21:23:50.482,"2012",cc:24:2e:f5:86:c6,-37,,25,213,1,0,default
2025-01-12 21:23:51.747,"2012",cc:24:2e:f5:86:c6,-37,,23,184,1,0,default
