time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:17:36.906,"2012",cc:24:2e:f5:86:c6,-36,,24,190,1,0,default
2025-01-12 21:17:38.153,"2012",cc:24:2e:f5:86:c6,-39,,23,237,1,0,default
2025-01-12 21:17:39.431,"2012",cc:24:2e:f5:86:c6,-39,,24,209,1,0,default
2025-01-12 21:17:40.701,"2012",cc:24:2e:f5:86:c6,-38,,23,195,1,0,default
2025-01-12 21:17:41.947,"2012",cc:24:2e:f5:86:c6,-38,,24,201,1,0,default
2025-01-12 21:17:43.196,"2012",cc:24:2e:f5:86:c6,-38,,18,203,1,0,default
2025-01-12 21:17:44.449,"2012",cc:24:2e:f5:86:c6,-38,,24,209,1,0,default
2025-01-12 21:17:45.712,"2012",cc:24:2e:f5:86:c6,-38,,25,204,1,0,default
2025-01-12 21:17:46.960,"2012",cc:24:2e:f5:86:c6,-43,,18,201,1,0,default
2025-01-12 21:17:48.225,"2012",cc:24:2e:f5:86:c6,-43,,23,186,1,0,default
2025-01-12 21:17:49.458,"2012",cc:24:2e:f5:86:c6,-43,,27,203,1,0,default
2025-01-12 21:17:50.708,"2012",cc:24:2e:f5:86:c6,-47,,20,215,1,0,default
2025-01-12 21:17:51.970,"2012",cc:24:2e:f5:86:c6,-47,,24,199,1,0,default
2025-01-12 21:17:53.224,"2012",cc:24:2e:f5:86:c6,-51,,17,281,1,0,default
2025-01-12 21:17:54.544,"2012",cc:24:2e:f5:86:c6,-51,,26,205,1,0,default
2025-01-12 21:17:55.810,"2012",cc:24:2e:f5:86:c6,-53,,26,218,1,0,default
2025-01-12 21:17:57.099,"2012",cc:24:2e:f5:86:c6,-53,,16,190,1,0,default
2025-01-12 21:17:58.334,"2012",cc:24:2e:f5:86:c6,-53,,25,191,1,0,default
2025-01-12 21:17:59.928,"2012",cc:24:2e:f5:86:c6,-58,,62,244,1,0,default
2025-01-12 21:18:01.257,"2012",cc:24:2e:f5:86:c6,-58,,51,268,1,0,default
2025-01-12 21:18:02.616,"2012",cc:24:2e:f5:86:c6,-74,,341,596,1,0,default
2025-01-12 21:18:04.593,"2012",cc:24:2e:f5:86:c6,-74,,25,199,1,0,default
2025-01-12 21:18:05.913,"2012",cc:24:2e:f5:86:c6,-79,,34,221,1,0,default
2025-01-12 21:18:07.340,"2012",cc:24:2e:f5:86:c6,-79,,30,215,1,0,Door2_1
2025-01-12 21:18:08.746,"2012",cc:24:2e:f5:86:c6,-83,,4040,642,1,0,default
2025-01-12 21:18:14.551,"2012",cc:24:2e:f5:86:c6,-79,,29,266,1,0,default
2025-01-12 21:18:15.883,"2012",cc:24:2e:f5:86:c6,-79,,25,197,1,0,default
2025-01-12 21:18:17.137,"2012",cc:24:2e:f5:86:c6,-78,,21,206,1,0,default
2025-01-12 21:18:18.472,"2012",cc:24:2e:f5:86:c6,-78,,18,212,1,0,default
2025-01-12 21:18:19.728,"2012",cc:24:2e:f5:86:c6,-78,,23,207,1,0,default
2025-01-12 21:18:20.988,"2012",cc:24:2e:f5:86:c6,-77,,23,200,1,0,default
2025-01-12 21:18:22.239,"2012",cc:24:2e:f5:86:c6,-77,,280,408,1,0,default
2025-01-12 21:18:23.959,"2012",cc:24:2e:f5:86:c6,-75,,287,495,1,0,Door2_2
2025-01-12 21:18:25.764,"2012",cc:24:2e:f5:86:c6,-76,,309,502,1,0,default
2025-01-12 21:18:27.607,"2012",cc:24:2e:f5:86:c6,-76,,29,199,1,0,default
2025-01-12 21:18:28.877,"2012",cc:24:2e:f5:86:c6,-61,,28,196,1,0,default
2025-01-12 21:18:30.129,"2012",cc:24:2e:f5:86:c6,-61,,22,214,1,0,default
2025-01-12 21:18:31.401,"2012",cc:24:2e:f5:86:c6,-61,,28,211,1,0,default
2025-01-12 21:18:32.660,"2012",cc:24:2e:f5:86:c6,-52,,28,182,1,0,default
2025-01-12 21:18:33.888,"2012",cc:24:2e:f5:86:c6,-52,,29,181,1,0,default
2025-01-12 21:18:35.130,"2012",cc:24:2e:f5:86:c6,-56,,22,210,1,0,default
2025-01-12 21:18:36.391,"2012",cc:24:2e:f5:86:c6,-56,,27,221,1,0,default
2025-01-12 21:18:37.663,"2012",cc:24:2e:f5:86:c6,-56,,20,195,1,0,default
2025-01-12 21:18:38.900,"2012",cc:24:2e:f5:86:c6,-48,,26,205,1,0,default
2025-01-12 21:18:40.156,"2012",cc:24:2e:f5:86:c6,-48,,28,241,1,0,default
2025-01-12 21:18:41.446,"2012",cc:24:2e:f5:86:c6,-43,,27,217,1,0,default
2025-01-12 21:18:42.718,"2012",cc:24:2e:f5:86:c6,-43,,28,201,1,0,default
2025-01-12 21:18:43.974,"2012",cc:24:2e:f5:86:c6,-44,,27,215,1,0,default
2025-01-12 21:18:45.246,"2012",cc:24:2e:f5:86:c6,-44,,25,202,1,0,default
2025-01-12 21:18:46.504,"2012",cc:24:2e:f5:86:c6,-44,,16,209,1,0,default
2025-01-12 21:18:47.771,"2012",cc:24:2e:f5:86:c6,-37,,17,204,1,0,default
2025-01-12 21:18:49.022,"2012",cc:24:2e:f5:86:c6,-37,,270,203,1,0,default
2025-01-12 21:18:50.532,"2012",cc:24:2e:f5:86:c6,-40,,23,211,1,0,default
2025-01-12 21:18:51.804,"2012",cc:24:2e:f5:86:c6,-40,,22,194,1,0,default
2025-01-12 21:18:53.049,"2012",cc:24:2e:f5:86:c6,-39,,34,204,1,0,default
2025-01-12 21:18:54.313,"2012",cc:24:2e:f5:86:c6,-39,,15,197,1,0,default
2025-01-12 21:18:55.561,"2012",cc:24:2e:f5:86:c6,-39,,23,212,1,0,default
2025-01-12 21:18:56.823,"2012",cc:24:2e:f5:86:c6,-38,,24,217,1,0,default
2025-01-12 21:18:58.099,"2012",cc:24:2e:f5:86:c6,-38,,16,182,1,0,default
2025-01-12 21:18:59.320,"2012",cc:24:2e:f5:86:c6,-35,,25,191,1,0,default
2025-01-12 21:19:00.560,"2012",cc:24:2e:f5:86:c6,-35,,23,220,1,0,default
2025-01-12 21:19:01.829,"2012",cc:24:2e:f5:86:c6,-38,,100,178,1,0,default
2025-01-12 21:19:03.134,"2012",cc:24:2e:f5:86:c6,-38,,16,203,1,0,default
2025-01-12 21:19:04.384,"2012",cc:24:2e:f5:86:c6,-38,,22,181,1,0,default
2025-01-12 21:19:05.609,"2012",cc:24:2e:f5:86:c6,-36,,24,201,1,0,default
2025-01-12 21:19:06.866,"2012",cc:24:2e:f5:86:c6,-36,,26,187,1,0,default
