time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:01:33.660,"2012H",c2:2e:60:08:6c:06,-43,,26,224,1,0,default
2025-01-13 00:01:35.019,"2012H",c2:2e:60:08:6c:06,-43,,16,189,1,0,default
2025-01-13 00:01:36.320,"2012H",c2:2e:60:08:6c:06,-47,,15,207,1,0,default
2025-01-13 00:01:37.628,"2012H",c2:2e:60:08:6c:06,-47,,25,218,1,0,default
2025-01-13 00:01:38.970,"2012H",c2:2e:60:08:6c:06,-44,,16,201,1,0,default
2025-01-13 00:01:40.291,"2012H",c2:2e:60:08:6c:06,-44,,24,216,1,0,default
2025-01-13 00:01:41.636,"2012H",c2:2e:60:08:6c:06,-43,,24,210,1,0,default
2025-01-13 00:01:42.982,"2012H",c2:2e:60:08:6c:06,-43,,17,200,1,0,default
2025-01-13 00:01:44.301,"2012H",c2:2e:60:08:6c:06,-43,,22,190,1,0,default
2025-01-13 00:01:45.599,"2012H",c2:2e:60:08:6c:06,-46,,14,184,1,0,default
2025-01-13 00:01:46.887,"2012H",c2:2e:60:08:6c:06,-46,,15,199,1,0,default
2025-01-13 00:01:48.184,"2012H",c2:2e:60:08:6c:06,-45,,23,198,1,0,default
2025-01-13 00:01:49.504,"2012H",c2:2e:60:08:6c:06,-45,,23,212,1,0,default
2025-01-13 00:01:50.825,"2012H",c2:2e:60:08:6c:06,-42,,14,215,1,0,default
2025-01-13 00:01:52.142,"2012H",c2:2e:60:08:6c:06,-42,,22,181,1,0,default
2025-01-13 00:01:53.385,"2012H",c2:2e:60:08:6c:06,-42,,14,211,1,0,default
2025-01-13 00:01:54.670,"2012H",c2:2e:60:08:6c:06,-46,,21,198,1,0,default
2025-01-13 00:01:55.951,"2012H",c2:2e:60:08:6c:06,-46,,26,191,1,0,default
2025-01-13 00:01:57.268,"2012H",c2:2e:60:08:6c:06,-45,,314,410,1,0,default
2025-01-13 00:01:59.072,"2012H",c2:2e:60:08:6c:06,-46,,33,661,1,0,default
